t_s,x_east,y_north,v_east,v_north,a_cmd,path_idx,cte_m
4.998248815536499023e+00,1.658489608764648438e+01,-2.803515493869781494e-01,5.110145568847656250e+00,2.558605968952178955e-01,-1.464659752069056575e-01,3.400000000000000000e+01,2.784188238152184858e-01
5.248648881912231445e+00,1.785647583007812500e+01,-2.203610539436340332e-01,5.130443096160888672e+00,2.271834760904312134e-01,-1.715784931783060907e-01,3.700000000000000000e+01,1.099151118048541792e-01
5.497611999511718750e+00,1.912948799133300781e+01,-1.681535840034484863e-01,5.144146442413330078e+00,1.974772661924362183e-01,-1.898779926367530901e-01,4.000000000000000000e+01,2.157278214178247333e-01
5.748073816299438477e+00,2.041522979736328125e+01,-1.234691590070724487e-01,5.150677680969238281e+00,1.674111932516098022e-01,-2.020471589544293178e-01,4.200000000000000000e+01,8.625011526927524319e-02
5.995806932449340820e+00,2.168978500366210938e+01,-8.765293657779693604e-02,5.148873805999755859e+00,1.381195634603500366e-01,-2.078040482574296799e-01,4.500000000000000000e+01,1.320390826331654111e-01
6.246725797653198242e+00,2.296951484680175781e+01,-5.914833024144172668e-02,5.141218662261962891e+00,1.094767376780509949e-01,-2.082359130489352117e-01,4.700000000000000000e+01,1.863597240162088997e-01
6.497215986251831055e+00,2.425212097167968750e+01,-3.775597363710403442e-02,5.129776477813720703e+00,8.189120143651962280e-02,-2.038783544745897680e-01,5.000000000000000000e+01,1.179348695518699919e-01
6.752479791641235352e+00,2.554964447021484375e+01,-2.321410924196243286e-02,5.115562915802001953e+00,5.550470948219299316e-02,-1.951594891758663408e-01,5.300000000000000000e+01,2.594805675602768757e-01
7.001368045806884766e+00,2.682712173461914062e+01,-1.560588646680116653e-02,5.099358081817626953e+00,3.104956075549125671e-02,-1.826155279884049409e-01,5.500000000000000000e+01,1.650025996774985015e-01
7.249655961990356445e+00,2.810100364685058594e+01,-1.375523675233125687e-02,5.082870483398437500e+00,8.266197517514228821e-03,-1.670917839854228482e-01,5.800000000000000000e+01,2.154448405185705462e-01
7.501391649246215820e+00,2.936654853820800781e+01,-1.675194688141345978e-02,5.067204952239990234e+00,-1.228876691311597824e-02,-1.499176596429224184e-01,6.000000000000000000e+01,2.122911213078562120e-01
7.747853040695190430e+00,3.063354301452636719e+01,-2.441785857081413269e-02,5.054283142089843750e+00,-3.143930807709693909e-02,-1.305562300629330152e-01,6.300000000000000000e+01,1.860567007823746011e-01
8.000980854034423828e+00,3.189547538757324219e+01,-3.736952692270278931e-02,5.043769836425781250e+00,-4.982323944568634033e-02,-1.078717362783647160e-01,6.500000000000000000e+01,2.477679270677917711e-01
8.246105909347534180e+00,3.315836715698242188e+01,-5.503464117646217346e-02,5.033295631408691406e+00,-6.561620533466339111e-02,-8.411352032534066825e-02,6.800000000000000000e+01,1.545454694996017675e-01
8.496609926223754883e+00,3.442032241821289062e+01,-7.662549614906311035e-02,5.020352840423583984e+00,-7.817456126213073730e-02,-6.048203098249934490e-02,7.000000000000000000e+01,2.767039733521294287e-01
8.745329856872558594e+00,3.568275451660156250e+01,-1.011784225702285767e-01,5.008946418762207031e+00,-8.694304525852203369e-02,-3.842696098366595731e-02,7.300000000000000000e+01,1.221677865109167954e-01
8.998985767364501953e+00,3.695214843750000000e+01,-1.278714537620544434e-01,5.001899719238281250e+00,-9.178984910249710083e-02,-1.881589987931890987e-02,7.600000000000000000e+01,2.206521579457701721e-01
9.252584934234619141e+00,3.820757293701171875e+01,-1.549554616212844849e-01,4.996832370758056641e+00,-9.341955184936523438e-02,-2.125961672235590107e-03,7.800000000000000000e+01,1.087327568230304353e-01
9.498148918151855469e+00,3.945674896240234375e+01,-1.813031584024429321e-01,4.992420196533203125e+00,-9.250053018331527710e-02,1.143530743624999665e-02,8.100000000000000000e+01,1.762121275994545933e-01
