x_east,y_north
1.386883202940225601e-03,1.026252284646034241e-03
4.827413387019028473e-02,8.796899009350100940e-04
5.429263316218319035e-01,-2.212754742417761752e-03
1.037578529373473613e+00,-5.305199385770533599e-03
1.532230727125114988e+00,-8.397644029123307180e-03
2.026882924876757031e+00,-1.149008867247607729e-02
2.521535122628398184e+00,-1.458253331582885087e-02
3.016187320380039782e+00,-1.767497795918162445e-02
3.510839518131681380e+00,-2.076742260253439457e-02
4.005491715883323423e+00,-2.385986724588716468e-02
4.500143913634965465e+00,-2.695231188923993826e-02
4.994796111386606619e+00,-3.004475653259271184e-02
5.489448309138247772e+00,-3.313720117594547848e-02
5.984100506889889814e+00,-3.622964581929825900e-02
6.478752704641531857e+00,-3.932209046265102564e-02
6.973404902393173010e+00,-4.241453510600379923e-02
7.468057100144815053e+00,-4.550697974935656587e-02
7.962709297896456206e+00,-4.859942439270933945e-02
8.457361495648097360e+00,-5.169186903606211303e-02
8.952013693399738514e+00,-5.478431367941488661e-02
9.446665891151381445e+00,-5.787675832276766019e-02
9.941318088903020822e+00,-6.096920296612043377e-02
1.043597028665466375e+01,-6.406164760947320735e-02
1.093062248440630313e+01,-6.715409225282596706e-02
1.142527468215794606e+01,-7.024653689617874064e-02
1.191992687990958899e+01,-7.333898153953152810e-02
1.241457907766122837e+01,-7.643142618288428780e-02
1.290923127541287307e+01,-7.952387082623706138e-02
1.340388347316451245e+01,-8.261631546958983496e-02
1.389853567091615538e+01,-8.570876011294260854e-02
1.439318786866779476e+01,-8.880120475629538213e-02
1.488784006641943769e+01,-9.189364939964814183e-02
1.538249226417108062e+01,-9.498609404300091541e-02
1.587714446192272355e+01,-9.807853868635368899e-02
1.637179665967436293e+01,-1.011709833297064626e-01
1.686644885742600763e+01,-1.042634279730592362e-01
1.736110105517764524e+01,-1.073558726164119959e-01
1.785575325292928994e+01,-1.104483172597647833e-01
1.835040545068093110e+01,-1.135407619031175430e-01
1.884505764843257225e+01,-1.166332065464703305e-01
1.933970984618420985e+01,-1.197256511898230763e-01
1.983436204393585456e+01,-1.228180958331758776e-01
2.032901424168749926e+01,-1.259105404765286373e-01
2.082366643943913687e+01,-1.290029851198814248e-01
2.131831863719078157e+01,-1.320954297632341845e-01
2.181297083494241917e+01,-1.351878744065869442e-01
2.230762303269406388e+01,-1.382803190499397317e-01
2.280227523044570503e+01,-1.413727636932924914e-01
2.329692742819734619e+01,-1.444652083366452511e-01
2.379157962594898734e+01,-1.475576529799980663e-01
2.428623182370062850e+01,-1.506500976233507982e-01
2.478088402145226965e+01,-1.537425422667035857e-01
2.527553621920391436e+01,-1.568349869100563732e-01
2.577018841695555551e+01,-1.599274315534091329e-01
2.626484061470719311e+01,-1.630198761967618926e-01
2.675949281245883782e+01,-1.661123208401146800e-01
2.725414501021047897e+01,-1.692047654834674397e-01
2.774879720796212368e+01,-1.722972101268202272e-01
2.824344940571376128e+01,-1.753896547701729869e-01
2.873810160346540243e+01,-1.784820994135257743e-01
2.923275380121704359e+01,-1.815745440568785340e-01
2.972740599896868829e+01,-1.846669887002312938e-01
3.022205819672032590e+01,-1.877594333435840812e-01
3.071671039447196705e+01,-1.908518779869368409e-01
3.121136259222361176e+01,-1.939443226302896006e-01
3.170601478997525646e+01,-1.970367672736423881e-01
3.220066698772689051e+01,-2.001292119169951755e-01
3.269531918547853877e+01,-2.032216565603479352e-01
3.318997138323017992e+01,-2.063141012037007227e-01
3.368462358098182108e+01,-2.094065458470534824e-01
3.417927577873345513e+01,-2.124989904904062421e-01
3.467392797648509628e+01,-2.155914351337590018e-01
3.516858017423674454e+01,-2.186838797771117893e-01
3.566323237198838569e+01,-2.217763244204645767e-01
3.615788456974003395e+01,-2.248687690638173364e-01
3.665253676749166800e+01,-2.279612137071700961e-01
3.714718896524330916e+01,-2.310536583505229113e-01
3.764184116299495741e+01,-2.341461029938756711e-01
3.813649336074659857e+01,-2.372385476372284585e-01
3.863114555849823262e+01,-2.403309922805811627e-01
3.912579775624987377e+01,-2.434234369239339224e-01
3.962044995400151493e+01,-2.465158815672867654e-01
4.011510215175316318e+01,-2.496083262106395528e-01
4.060975434950480434e+01,-2.527007708539922848e-01
4.110440654725644549e+01,-2.557932154973450722e-01
4.159905874500808665e+01,-2.588856601406978597e-01
4.209371094275972780e+01,-2.619781047840505916e-01
4.258836314051137606e+01,-2.650705494274033791e-01
4.308301533826300300e+01,-2.681629940707561666e-01
4.357766753601464416e+01,-2.712554387141088985e-01
4.407231973376629242e+01,-2.743478833574616860e-01
4.456697193151793357e+01,-2.774403280008144734e-01
4.506162412926958183e+01,-2.805327726441672054e-01
4.555627632702121588e+01,-2.836252172875199928e-01
4.605092852477285703e+01,-2.867176619308727803e-01
4.654558072252450529e+01,-2.898101065742255122e-01
4.704023292027614644e+01,-2.929025512175783552e-01
4.753488511802778760e+01,-2.959949958609311427e-01
4.802953731577942165e+01,-2.990874405042838191e-01
4.852418951353106280e+01,-3.021798851476366066e-01
4.901884171128271106e+01,-3.052723297909893940e-01
4.951349390903434511e+01,-3.083647744343421815e-01
5.000814610678599337e+01,-3.114572190776949689e-01
5.050279830453763452e+01,-3.145496637210477564e-01
5.099745050228927568e+01,-3.176421083644005439e-01
5.149210270004092393e+01,-3.207345530077532758e-01
5.198675489779255798e+01,-3.238269976511060633e-01
5.248140709554419914e+01,-3.269194422944587952e-01
5.297605929329584029e+01,-3.300118869378115272e-01
5.347071149104748145e+01,-3.331043315811643701e-01
5.396536368879912260e+01,-3.361967762245171576e-01
5.446001588655076375e+01,-3.392892208678698895e-01
5.495466808430241201e+01,-3.423816655112226770e-01
5.544932028205405317e+01,-3.454741101545754645e-01
5.594397247980569432e+01,-3.485665547979281964e-01
5.643862467755733547e+01,-3.516589994412809839e-01
5.693327687530896952e+01,-3.547514440846337713e-01
5.742792907306061778e+01,-3.578438887279865588e-01
5.792258127081225894e+01,-3.609363333713392907e-01
5.841723346856389298e+01,-3.640287780146920782e-01
5.891188566631554124e+01,-3.671212226580448656e-01
5.940653786406718240e+01,-3.702136673013975976e-01
5.990119006181882355e+01,-3.733061119447503851e-01
6.039584225957045760e+01,-3.763985565881031725e-01
6.089049445732209875e+01,-3.794910012314559045e-01
6.138514665507374701e+01,-3.825834458748086919e-01
6.187979885282538817e+01,-3.856758905181614794e-01
6.237445105057703643e+01,-3.887683351615142113e-01
6.286910324832867758e+01,-3.918607798048669988e-01
6.336375544608031873e+01,-3.949532244482197862e-01
6.385840764383195278e+01,-3.980456690915725737e-01
6.435305984158360104e+01,-4.011381137349253612e-01
6.484771203933523509e+01,-4.042305583782781486e-01
6.534236423708688335e+01,-4.073230030216308806e-01
6.583701643483853161e+01,-4.104154476649836680e-01
6.633166863259016566e+01,-4.135078923083364555e-01
6.682632083034181392e+01,-4.166003369516891874e-01
6.732097302809346218e+01,-4.196927815950419749e-01
6.781562522584509622e+01,-4.227852262383948179e-01
6.831027742359671606e+01,-4.258776708817474943e-01
6.880492962134836432e+01,-4.289701155251002263e-01
6.929958181910001258e+01,-4.320625601684530137e-01
6.979423401685164663e+01,-4.351550048118058012e-01
7.028888621460329489e+01,-4.382474494551585886e-01
7.078353841235494315e+01,-4.413398940985113761e-01
7.127819061010657720e+01,-4.444323387418641635e-01
7.177284280785822546e+01,-4.475247833852168955e-01
7.226749500560987372e+01,-4.506172280285696830e-01
7.276214720336149355e+01,-4.537096726719224704e-01
7.325679940111314181e+01,-4.568021173152752024e-01
7.375145159886479007e+01,-4.598945619586279898e-01
7.424610379661643833e+01,-4.629870066019808328e-01
7.474075599436807238e+01,-4.660794512453335647e-01
7.523540819211972064e+01,-4.691718958886863522e-01
7.573006038987136890e+01,-4.722643405320390841e-01
7.622471258762300295e+01,-4.753567851753919271e-01
7.671936478537465121e+01,-4.784492298187447146e-01
7.721401698312627104e+01,-4.815416744620973355e-01
7.770866918087790509e+01,-4.846341191054501785e-01
7.820332137862955335e+01,-4.877265637488028549e-01
7.869797357638120161e+01,-4.908190083921556979e-01
7.919262577413283566e+01,-4.939114530355085408e-01
7.968727797188448392e+01,-4.970038976788612173e-01
8.018193016963613218e+01,-5.000963423222140047e-01
8.067658236738778044e+01,-5.031887869655667922e-01
8.117123456513941449e+01,-5.062812316089195797e-01
8.166588676289104853e+01,-5.093736762522723671e-01
8.216053896064269679e+01,-5.124661208956251546e-01
8.265519115839433084e+01,-5.155585655389778310e-01
8.314984335614597910e+01,-5.186510101823307295e-01
8.364449555389762736e+01,-5.217434548256835170e-01
8.413914775164926141e+01,-5.248358994690361934e-01
8.463379994940090967e+01,-5.279283441123890919e-01
8.512845214715255793e+01,-5.310207887557417683e-01
8.562310434490419198e+01,-5.341132333990945558e-01
8.611775654265581181e+01,-5.372056780424473432e-01
8.661240874040746007e+01,-5.402981226858000197e-01
8.710706093815910833e+01,-5.433905673291528071e-01
8.760171313591074238e+01,-5.464830119725055946e-01
8.809636533366239064e+01,-5.495754566158583820e-01
8.859101753141403890e+01,-5.526679012592110585e-01
8.908566972916567295e+01,-5.557603459025639570e-01
8.958032192691732121e+01,-5.588527905459167444e-01
9.007497412466896947e+01,-5.619452351892694209e-01
9.056962632242060351e+01,-5.650376798326223193e-01
9.106427852017223756e+01,-5.681301244759749958e-01
9.155893071792388582e+01,-5.712225691193277832e-01
9.205358291567553408e+01,-5.743150137626805707e-01
9.254823511342716813e+01,-5.774074584060333581e-01
9.304288731117881639e+01,-5.804999030493860346e-01
9.353753950893046465e+01,-5.835923476927389331e-01
9.403219170668209870e+01,-5.866847923360917205e-01
9.452684390443374696e+01,-5.897772369794443970e-01
9.502149610218538101e+01,-5.928696816227972954e-01
9.551614829993701505e+01,-5.959621262661498609e-01
9.601080049768864910e+01,-5.990545709095027593e-01
9.650545269544029736e+01,-6.021470155528555468e-01
9.700010489319194562e+01,-6.052394601962082232e-01
9.751373212029292858e+01,-5.908488535876738057e-01
9.802516861500335210e+01,-5.413238108686274641e-01
9.853201385336716100e+01,-4.568967871976264972e-01
9.903188886135866653e+01,-3.379640567845837440e-01
9.952244738104725741e+01,-1.850838529027742929e-01
1.000013868832029402e+02,1.026252284646034241e-03
1.004219954946620845e+02,1.969015035922266899e-01
1.008296873702105927e+02,4.184100874442381324e-01
1.012229022007933565e+02,6.647042512365625155e-01
1.016001350835718142e+02,9.348413835583766485e-01
1.019599422814538059e+02,1.227787621733062773e+00
1.023009467485313166e+02,1.542421808593884336e+00
1.026554271857522451e+02,1.890395884758553358e+00
1.030099076229731736e+02,2.238369960923222379e+00
1.033643880601941021e+02,2.586344037087891401e+00
1.037188684974150163e+02,2.934318113252560423e+00
1.040733489346359448e+02,3.282292189417229444e+00
1.044278293718568733e+02,3.630266265581898910e+00
1.047823098090778018e+02,3.978240341746567932e+00
1.051367902462987161e+02,4.326214417911236509e+00
1.054912706835196445e+02,4.674188494075906419e+00
1.058457511207405730e+02,5.022162570240576329e+00
1.062002315579615015e+02,5.370136646405244463e+00
1.065547119951824158e+02,5.718110722569913484e+00
1.069091924324033442e+02,6.066084798734582506e+00
1.072636728696242727e+02,6.414058874899251528e+00
1.076181533068452012e+02,6.762032951063921438e+00
