t_s,x_east,y_north,v_east,v_north,a_cmd,path_idx,cte_m
1.299612498283386230e+01,5.714088439941406250e+01,-3.366516530513763428e-01,4.965396881103515625e+00,-2.261636592447757721e-02,-1.709940996162439067e-02,1.160000000000000000e+02,2.145462213784769256e-01
1.324710893630981445e+01,5.838299560546875000e+01,-3.436232507228851318e-01,4.965718269348144531e+00,-2.219466120004653931e-02,-1.813681507811542443e-02,1.190000000000000000e+02,3.010770729147478272e-02
1.349447298049926758e+01,5.962710952758789062e+01,-3.503654599189758301e-01,4.965513706207275391e+00,-2.250723540782928467e-02,-1.862255358042774062e-02,1.210000000000000000e+02,2.275800748293974607e-01
1.374681711196899414e+01,6.086851501464843750e+01,-3.573667407035827637e-01,4.968662261962890625e+00,-2.376527898013591766e-02,-1.797777647880198504e-02,1.240000000000000000e+02,2.065762686379189056e-02
1.399328494071960449e+01,6.212041091918945312e+01,-3.643915057182312012e-01,4.973461151123046875e+00,-2.515290491282939911e-02,-1.725079638592280987e-02,1.260000000000000000e+02,2.476680385163331499e-01
1.424763607978820801e+01,6.338204193115234375e+01,-3.713624477386474609e-01,4.976543903350830078e+00,-2.666678838431835175e-02,-1.647269602042391451e-02,1.290000000000000000e+02,2.934993754437527011e-02
1.449559402465820312e+01,6.463340759277343750e+01,-3.791127800941467285e-01,4.978147983551025391e+00,-2.881505899131298065e-02,-1.439485203701799075e-02,1.320000000000000000e+02,2.082811887712209820e-01
1.474688005447387695e+01,6.588584899902343750e+01,-3.881087005138397217e-01,4.978300094604492188e+00,-3.116710297763347626e-02,-1.114129248393246237e-02,1.340000000000000000e+02,5.730410798151371055e-02
1.499946594238281250e+01,6.713452911376953125e+01,-3.974315822124481201e-01,4.977680683135986328e+00,-3.256842121481895447e-02,-8.560576915914384563e-03,1.370000000000000000e+02,1.802816671052930031e-01
1.524404788017272949e+01,6.839088439941406250e+01,-4.068436920642852783e-01,4.976420402526855469e+00,-3.326997905969619751e-02,-6.642814523705594873e-03,1.390000000000000000e+02,8.798591364603053355e-02
1.549281692504882812e+01,6.963832855224609375e+01,-4.160256683826446533e-01,4.975229263305664062e+00,-3.335783630609512329e-02,-5.474869475877126163e-03,1.420000000000000000e+02,1.495938581499005327e-01
1.574552607536315918e+01,7.088815307617187500e+01,-4.254708886146545410e-01,4.970977783203125000e+00,-3.329995647072792053e-02,-4.237891478729812443e-03,1.440000000000000000e+02,1.115884468112313677e-01
1.599514007568359375e+01,7.214009857177734375e+01,-4.342031180858612061e-01,4.966867923736572266e+00,-3.236850351095199585e-02,-4.438772224048086190e-03,1.470000000000000000e+02,1.209643099703772706e-01
1.624413895606994629e+01,7.340731811523437500e+01,-4.421376883983612061e-01,4.963580131530761719e+00,-3.094841539859771729e-02,-5.825020449966653545e-03,1.490000000000000000e+02,1.573617744296990639e-01
1.650038099288940430e+01,7.465647888183593750e+01,-4.500722885131835938e-01,4.960472106933593750e+00,-3.115792945027351379e-02,-5.495915300392084125e-03,1.520000000000000000e+02,7.795735944564097242e-02
1.674827790260314941e+01,7.590511322021484375e+01,-4.587595462799072266e-01,4.959006786346435547e+00,-3.232758492231369019e-02,-3.635781744661088256e-03,1.540000000000000000e+02,1.818405708603058335e-01
1.699956202507019043e+01,7.714958953857421875e+01,-4.674956798553466797e-01,4.959003925323486328e+00,-3.311053290963172913e-02,-2.115395225446387202e-03,1.570000000000000000e+02,5.801108283273270771e-02
1.724630308151245117e+01,7.839799499511718750e+01,-4.762337505817413330e-01,4.960084438323974609e+00,-3.349884971976280212e-02,-1.014621994607342289e-03,1.590000000000000000e+02,2.014110119662813059e-01
1.749567890167236328e+01,7.964277648925781250e+01,-4.848035275936126709e-01,4.960763454437255859e+00,-3.350397944450378418e-02,-4.063619510845618496e-04,1.620000000000000000e+02,3.800090858761208390e-02
1.774496316909790039e+01,8.088358306884765625e+01,-4.935825169086456299e-01,4.959499359130859375e+00,-3.324941918253898621e-02,1.359991240234282835e-04,1.640000000000000000e+02,2.137159047972408688e-01
1.799178600311279297e+01,8.212770843505859375e+01,-5.018075704574584961e-01,4.961345195770263672e+00,-3.282707557082176208e-02,4.638681630446714305e-05,1.670000000000000000e+02,2.623438022964038815e-02
1.824470496177673340e+01,8.337663269042968750e+01,-5.093811750411987305e-01,4.965349197387695312e+00,-3.230448812246322632e-02,-6.836645449138659342e-04,1.690000000000000000e+02,2.335023820642100623e-01
1.849534201622009277e+01,8.463545989990234375e+01,-5.172685980796813965e-01,4.968876838684082031e+00,-3.256484493613243103e-02,-4.331898213259821086e-04,1.720000000000000000e+02,8.721648920767479871e-03
1.874956107139587402e+01,8.588381195068359375e+01,-5.257751941680908203e-01,4.972032070159912109e+00,-3.314729407429695129e-02,6.713983837554520287e-04,1.750000000000000000e+02,2.272567659281664321e-01
1.899495100975036621e+01,8.712938690185546875e+01,-5.342053771018981934e-01,4.974649429321289062e+00,-3.341954201459884644e-02,1.424240216591991532e-03,1.770000000000000000e+02,2.905297187926043218e-02
1.924895381927490234e+01,8.838042449951171875e+01,-5.425531864166259766e-01,4.977027416229248047e+00,-3.328413888812065125e-02,1.681264582666791791e-03,1.800000000000000000e+02,2.038912836407832663e-01
1.949544501304626465e+01,8.962830352783203125e+01,-5.506368279457092285e-01,4.977964401245117188e+00,-3.305547684431076050e-02,1.665185057149185790e-03,1.820000000000000000e+02,5.469224463359958349e-02
1.974457597732543945e+01,9.088433837890625000e+01,-5.583606362342834473e-01,4.977320671081542969e+00,-3.285812586545944214e-02,1.372317098590307861e-03,1.850000000000000000e+02,1.732365155855692951e-01
1.999428510665893555e+01,9.213442993164062500e+01,-5.659317374229431152e-01,4.973931789398193359e+00,-3.272227942943572998e-02,1.068993585137166654e-03,1.870000000000000000e+02,8.755783045722981273e-02
2.024659299850463867e+01,9.339065551757812500e+01,-5.729353427886962891e-01,4.970054626464843750e+00,-3.288860991597175598e-02,6.028329394229801387e-04,1.900000000000000000e+02,1.401947016400661161e-01
2.049506688117980957e+01,9.465299987792968750e+01,-5.800304412841796875e-01,4.966018676757812500e+00,-3.388122469186782837e-02,3.289338068292985362e+00,1.920000000000000000e+02,1.328755020372246187e-01
2.074942803382873535e+01,9.590203094482421875e+01,-5.862557291984558105e-01,4.957022190093994141e+00,-4.562068730592727661e-03,3.246804788803497654e+00,1.950000000000000000e+02,1.021620120634776085e-01
2.099970293045043945e+01,9.714425659179687500e+01,-5.599520206451416016e-01,4.901885509490966797e+00,2.671739161014556885e-01,2.886285616468426518e+00,1.970000000000000000e+02,1.553517575129582662e-01
