t_s,x_east,y_north,v_east,v_north,a_cmd,path_idx,cte_m
1.024701809883117676e+01,4.335750961303710938e+01,-9.446359872817993164e-01,5.005127906799316406e+00,-1.055578812956809998e-01,-2.183558123899203077e-02,8.700000000000000000e+01,3.315156371450706657e-02
1.049981212615966797e+01,4.461537933349609375e+01,-9.739611744880676270e-01,4.996397495269775391e+00,-1.067800968885421753e-01,-1.965803015314190882e-02,9.000000000000000000e+01,2.074844933483524501e-01
1.074575591087341309e+01,4.586723327636718750e+01,-1.002793312072753906e+00,4.988354682922363281e+00,-1.070980802178382874e-01,-1.868153628497348784e-02,9.200000000000000000e+01,5.331321434870973930e-02
1.099529910087585449e+01,4.712178421020507812e+01,-1.032026529312133789e+00,4.982242107391357422e+00,-1.071318164467811584e-01,-1.777547596090815404e-02,9.500000000000000000e+01,1.876915925656393869e-01
1.124557590484619141e+01,4.836999511718750000e+01,-1.060197114944458008e+00,4.976677417755126953e+00,-1.061179861426353455e-01,-1.864394458394103005e-02,9.700000000000000000e+01,6.851505880872063581e-02
1.149802398681640625e+01,4.961723709106445312e+01,-1.088244557380676270e+00,4.971781253814697266e+00,-1.046767532825469971e-01,-2.003477863496980552e-02,1.000000000000000000e+02,1.789883968643694034e-01
1.174295902252197266e+01,5.086769485473632812e+01,-1.116621494293212891e+00,4.969099044799804688e+00,-1.042265668511390686e-01,-2.029168389386002205e-02,1.020000000000000000e+02,7.923085202091552370e-02
1.199756908416748047e+01,5.212318420410156250e+01,-1.146362066268920898e+00,4.967853546142578125e+00,-1.050881072878837585e-01,-1.830733947543981832e-02,1.050000000000000000e+02,1.596457126172179664e-01
1.224945688247680664e+01,5.338669204711914062e+01,-1.176541328430175781e+00,4.965629577636718750e+00,-1.063844114542007446e-01,-1.566571355105891156e-02,1.070000000000000000e+02,1.107176172133142456e-01
1.249603104591369629e+01,5.463666152954101562e+01,-1.206465601921081543e+00,4.963350772857666016e+00,-1.077693551778793335e-01,-1.289630919036692698e-02,1.100000000000000000e+02,1.325986919376610229e-01
1.274637007713317871e+01,5.588109588623046875e+01,-1.236232042312622070e+00,4.961547851562500000e+00,-1.082265153527259827e-01,-1.109248959816221472e-02,1.120000000000000000e+02,1.181178178813319241e-01
1.299628210067749023e+01,5.712888717651367188e+01,-1.264994502067565918e+00,4.961673736572265625e+00,-1.065425798296928406e-01,-1.230929681480537156e-02,1.150000000000000000e+02,1.268664892535429356e-01
1.324871087074279785e+01,5.837003707885742188e+01,-1.293194293975830078e+00,4.961888313293457031e+00,-1.045924574136734009e-01,-1.411293823165282041e-02,1.170000000000000000e+02,1.203011271131156218e-01
1.349755501747131348e+01,5.961271286010742188e+01,-1.320910573005676270e+00,4.962165832519531250e+00,-1.029091924428939819e-01,-1.605107006743772269e-02,1.200000000000000000e+02,1.297543810392698671e-01
1.374558997154235840e+01,6.085284805297851562e+01,-1.347376704216003418e+00,4.965945720672607422e+00,-1.017667651176452637e-01,-1.845405075384486809e-02,1.220000000000000000e+02,1.165246554053920580e-01
1.399376988410949707e+01,6.210371017456054688e+01,-1.374270081520080566e+00,4.971412181854248047e+00,-1.018532142043113708e-01,-1.952827418300429052e-02,1.250000000000000000e+02,1.257764964549803188e-01
1.424883294105529785e+01,6.336503219604492188e+01,-1.400792121887207031e+00,4.975397586822509766e+00,-1.025283560156822205e-01,-2.044981039932692451e-02,1.270000000000000000e+02,1.421281269396071911e-01
1.450225782394409180e+01,6.461558532714843750e+01,-1.427207231521606445e+00,4.977379322052001953e+00,-1.042305082082748413e-01,-2.019160693302288201e-02,1.300000000000000000e+02,1.013378038652608532e-01
1.474694609642028809e+01,6.586696624755859375e+01,-1.454177737236022949e+00,4.977836608886718750e+00,-1.067693233489990234e-01,-1.864402338176958732e-02,1.320000000000000000e+02,1.575230127749905340e-01
1.500046110153198242e+01,6.711529541015625000e+01,-1.481141805648803711e+00,4.977875232696533203e+00,-1.093956902623176575e-01,-1.695016023938934052e-02,1.350000000000000000e+02,8.903499106615848924e-02
1.524830889701843262e+01,6.837219238281250000e+01,-1.509564638137817383e+00,4.977222919464111328e+00,-1.124934554100036621e-01,-1.378768720033993894e-02,1.370000000000000000e+02,1.760373019591937038e-01
1.549849700927734375e+01,6.961981201171875000e+01,-1.538686394691467285e+00,4.975850105285644531e+00,-1.153666377067565918e-01,-1.012846902455404041e-02,1.400000000000000000e+02,7.140918597835733961e-02
1.574886918067932129e+01,7.086985778808593750e+01,-1.568459749221801758e+00,4.970812320709228516e+00,-1.175500229001045227e-01,-6.605857006561767324e-03,1.420000000000000000e+02,1.867718412676196982e-01
1.599836277961730957e+01,7.212290954589843750e+01,-1.598546504974365234e+00,4.966288089752197266e+00,-1.184956654906272888e-01,-4.146017530225075756e-03,1.450000000000000000e+02,5.461250924506413224e-02
1.625032186508178711e+01,7.339032745361328125e+01,-1.629332661628723145e+00,4.962407588958740234e+00,-1.190735548734664917e-01,-1.782388487338675259e-03,1.470000000000000000e+02,2.202877657945327694e-01
1.649794292449951172e+01,7.463856506347656250e+01,-1.659633159637451172e+00,4.958656787872314453e+00,-1.195631474256515503e-01,4.464259198282010429e-04,1.500000000000000000e+02,2.559279272903815933e-02
1.674632191658020020e+01,7.588610839843750000e+01,-1.689389944076538086e+00,4.957117080688476562e+00,-1.195169836282730103e-01,1.677592051419930915e-03,1.520000000000000000e+02,2.292779250940316371e-01
1.699719500541687012e+01,7.712960052490234375e+01,-1.719478964805603027e+00,4.957361698150634766e+00,-1.193182766437530518e-01,3.040231375468878654e-03,1.550000000000000000e+02,2.023341528400356484e-02
1.724927520751953125e+01,7.837733459472656250e+01,-1.749982714653015137e+00,4.959177494049072266e+00,-1.189745143055915833e-01,4.467768382844043359e-03,1.570000000000000000e+02,2.337888474275852946e-01
1.749799489974975586e+01,7.962136077880859375e+01,-1.780696034431457520e+00,4.960414409637451172e+00,-1.182929351925849915e-01,5.798318771033862846e-03,1.600000000000000000e+02,1.425708230053793386e-02
1.774482893943786621e+01,8.086199188232421875e+01,-1.810878396034240723e+00,4.959222793579101562e+00,-1.166232377290725708e-01,5.845548167335815233e-03,1.620000000000000000e+02,2.318264755144407163e-01
1.799554109573364258e+01,8.210599517822265625e+01,-1.840353846549987793e+00,4.960811138153076172e+00,-1.146021708846092224e-01,4.875287496734390449e-03,1.650000000000000000e+02,1.648045159795870004e-02
1.824984812736511230e+01,8.335481262207031250e+01,-1.868639230728149414e+00,4.964868068695068359e+00,-1.124716848134994507e-01,2.739265851446186402e-03,1.670000000000000000e+02,2.379886534630747119e-01
1.850208783149719238e+01,8.461402130126953125e+01,-1.896347522735595703e+00,4.968677043914794922e+00,-1.110655888915061951e-01,7.058201822197708629e-04,1.700000000000000000e+02,5.559487578362691182e-03
