vehicle,variant,law,route,cond_idx,wind_frac,radius_factor,mismatch,score,max_cte_over_rmin,completed,finish_time_s,rms_cte_m,max_cte_m,rms_cte_over_rmin,sat_fraction,effort,path_length_m
fixed_wing,default,pure_pursuit,2003,13,0.3,1.0,0.8,0.0399310440385552,0.06041342658337655,True,159.9,1.2413843696355533,3.0206713291688274,0.024827687392711066,0.013754298218193186,0.2440354618791329,2195.0
fixed_wing,default,pure_pursuit,2003,14,0.3,1.5,1.0,0.04006340472974346,0.06456233716867424,True,150.05,1.1961410218787447,3.2281168584337117,0.023922820437574894,0.0006662225183211193,0.26606840257755027,2209.0
fixed_wing,default,pure_pursuit,2003,15,0.3,1.5,0.8,0.043957327655635176,0.06838168360130437,True,154.9,1.343095337765454,3.4190841800652185,0.02686190675530908,0.0006453694740238787,0.23281905049466659,2209.0
fixed_wing,default,pure_pursuit,2003,16,0.3,2.0,1.0,0.04174044435825887,0.06434668978456698,True,108.15,1.282688595605856,3.217334489228349,0.02565377191211712,0.011090573012939002,0.38297089900984504,2224.9
fixed_wing,default,pure_pursuit,2003,17,0.3,2.0,0.8,0.08215954446851773,0.14728312756027015,True,112.95,2.2669381289225097,7.364156378013508,0.045338762578450195,0.09557522123893805,0.3863654432540551,2224.9
fixed_wing,default,pure_pursuit,2004,0,0.0,1.0,1.0,0.03422201694556168,0.07100475438444952,True,127.30000000000001,0.8235414174724651,3.550237719222476,0.016470828349449303,0.009815469179426776,0.22784109014416912,2293.8
fixed_wing,default,pure_pursuit,2004,1,0.0,1.0,0.8,0.07861731210185048,0.18846786522663325,True,127.45,1.5750172897596084,9.423393261331663,0.03150034579519217,0.03333333333333333,0.217034963475426,2293.8
fixed_wing,default,pure_pursuit,2004,2,0.0,1.5,1.0,0.022778481956879565,0.041043951852850986,True,127.60000000000001,0.625874699683341,2.0521975926425493,0.01251749399366682,0.0,0.19368541489249802,2299.3
fixed_wing,default,pure_pursuit,2004,3,0.0,1.5,0.8,0.022730026320254598,0.0408849036083265,True,127.65,0.6254400209086486,2.044245180416325,0.012508800418172972,0.0,0.19638604402311996,2299.3
fixed_wing,default,pure_pursuit,2004,4,0.0,2.0,1.0,0.018299388855774906,0.03142448276620963,True,128.0,0.522163408211125,1.5712241383104812,0.010443268164222499,0.0,0.17805064569446538,2305.5
fixed_wing,default,pure_pursuit,2004,5,0.0,2.0,0.8,0.01831317686454482,0.031474179947167634,True,128.0,0.5222315938876456,1.5737089973583818,0.010444631877752913,0.0,0.18216103231523473,2305.5
fixed_wing,default,pure_pursuit,2004,6,0.15,1.0,1.0,0.08015728144062453,0.18436772025843176,True,119.15,1.7032675688008299,9.218386012921588,0.0340653513760166,0.03607382550335571,0.279016401700678,2293.8
fixed_wing,default,pure_pursuit,2004,7,0.15,1.0,0.8,0.23431043807102292,0.5267398010218909,True,116.85000000000001,5.131274390777509,26.336990051094542,0.10262548781555018,0.062018819503849444,0.2760794787434973,2293.8
fixed_wing,default,pure_pursuit,2004,8,0.15,1.5,1.0,0.033338973013390574,0.057024446246523613,True,118.55000000000001,0.9541430725879836,2.851222312326181,0.01908286145175967,0.008010118043844857,0.24493182204165453,2299.3
fixed_wing,default,pure_pursuit,2004,9,0.15,1.5,0.8,0.03341975614695822,0.06139268801877813,True,130.20000000000002,0.9035792071131841,3.0696344009389067,0.01807158414226368,0.018426103646833013,0.22146598749973992,2299.3
fixed_wing,default,pure_pursuit,2004,10,0.15,2.0,1.0,0.03142759169423383,0.058311791715305844,True,130.20000000000002,0.8424821882703684,2.915589585765292,0.016849643765407367,0.0015355086372360845,0.1970526552257989,2305.5
fixed_wing,default,pure_pursuit,2004,11,0.15,2.0,0.8,0.02911557464449368,0.048898721656260614,True,118.85000000000001,0.8445447115214263,2.444936082813031,0.016890894230428527,0.016400336417157275,0.2384865590592524,2305.5
fixed_wing,default,pure_pursuit,2004,12,0.3,1.0,1.0,0.04410111619396617,0.06789577178743174,True,167.95000000000002,1.356358662355412,3.3947885893715872,0.02712717324710824,0.0026785714285714286,0.20416444028188246,2293.8
fixed_wing,default,pure_pursuit,2004,13,0.3,1.0,0.8,0.11110189813903784,0.25644831161372783,True,146.05,2.3494910117802945,12.82241558068639,0.04698982023560589,0.04140999315537303,0.23691940145626203,2293.8
fixed_wing,default,pure_pursuit,2004,14,0.3,1.5,1.0,0.049293281418220154,0.08584224493582773,True,155.15,1.391636009213161,4.292112246791387,0.02783272018426322,0.0016108247422680412,0.19398077953273582,2299.3
fixed_wing,default,pure_pursuit,2004,15,0.3,1.5,0.8,0.4764942469229832,0.9923651148306675,True,106.95,11.420148410765817,49.618255741533375,0.22840296821531633,0.0883177570093458,0.32641360177047146,2299.3
fixed_wing,default,pure_pursuit,2004,16,0.3,2.0,1.0,0.049067897727069834,0.08871137114812884,True,154.4,1.344502747001881,4.435568557406442,0.02689005494003762,0.0003237293622531564,0.2130751329660696,2305.5
fixed_wing,default,pure_pursuit,2004,17,0.3,2.0,0.8,0.04751245355348993,0.08325773823688883,True,168.45000000000002,1.3349009497133861,4.162886911844441,0.026698018994267724,0.008011869436201781,0.193050271278842,2305.5
fixed_wing,default,pure_pursuit,2005,0,0.0,1.0,1.0,0.03171541159454824,0.06442855961777959,True,122.35000000000001,0.7804135845051675,3.221427980888979,0.01560827169010335,0.004493464052287581,0.19999763592596023,2205.3
fixed_wing,default,pure_pursuit,2005,1,0.0,1.0,0.8,0.05832961080437298,0.13721999907465487,True,122.45,1.2012305517854631,6.860999953732743,0.024024611035709263,0.026530612244897958,0.19810125062990627,2205.3
fixed_wing,default,pure_pursuit,2005,2,0.0,1.5,1.0,0.022805674859339504,0.0424585213789225,True,122.65,0.609552225730444,2.122926068946125,0.01219104451460888,0.0,0.17903830529478876,2209.6
fixed_wing,default,pure_pursuit,2005,3,0.0,1.5,0.8,0.02281859355245028,0.04249976164627986,True,122.65,0.6096826570440158,2.124988082313993,0.012193653140880317,0.0,0.18377147619112136,2209.6
fixed_wing,default,pure_pursuit,2005,4,0.0,2.0,1.0,0.01768158141055404,0.030681833660943177,True,122.95,0.5005561497659122,1.534091683047159,0.010011122995318245,0.0,0.1667843007848212,2214.4
fixed_wing,default,pure_pursuit,2005,5,0.0,2.0,0.8,0.017664019554132722,0.030613208477549163,True,123.0,0.5005358717372714,1.5306604238774582,0.01001071743474543,0.0,0.16652391881309908,2214.4
fixed_wing,default,pure_pursuit,2005,6,0.15,1.0,1.0,0.028969477033635116,0.05023637936666673,True,137.85,0.8205191095984217,2.5118189683333365,0.016410382191968432,0.0014503263234227702,0.18744194175416495,2205.3
fixed_wing,default,pure_pursuit,2005,7,0.15,1.0,0.8,0.10107561610946905,0.23489851109231727,True,112.45,2.117549416819487,11.744925554615863,0.042350988336389735,0.04044444444444444,0.2345070943547418,2205.3
fixed_wing,default,pure_pursuit,2005,8,0.15,1.5,1.0,0.03641807926138463,0.06908081647962097,True,115.0,0.9573937570739693,3.4540408239810487,0.019147875141479385,0.001738374619730552,0.2350001530618314,2209.6
fixed_wing,default,pure_pursuit,2005,9,0.15,1.5,0.8,0.031829975036100557,0.05788688494390363,True,130.1,0.8679126900062324,2.8943442471951815,0.017358253800124648,0.017671917018824434,0.19637147517759465,2209.6
fixed_wing,default,pure_pursuit,2005,10,0.15,2.0,1.0,0.02941629999234162,0.04839616533935934,True,121.75,0.8658629328750892,2.419808266967967,0.017317258657501784,0.00041050903119868636,0.17990124719738085,2214.4
fixed_wing,default,pure_pursuit,2005,11,0.15,2.0,0.8,0.02878172234413258,0.05332477970891101,True,114.35000000000001,0.7725263708452412,2.6662389854455504,0.015450527416904825,0.0017482517482517483,0.20325955540764454,2214.4
fixed_wing,default,pure_pursuit,2005,12,0.3,1.0,1.0,0.05079517943683501,0.09588884501252214,True,143.8,1.3411484091852235,4.794442250626107,0.02682296818370447,0.02015988877302746,0.24931284798081077,2205.3
fixed_wing,default,pure_pursuit,2005,13,0.3,1.0,0.8,0.04183095835361281,0.07715281300806852,True,161.70000000000002,1.127137755079784,3.857640650403426,0.02254275510159568,0.002472952086553323,0.17612044757723788,2205.3
