x_east,y_north
1.261071035905761732e+02,2.225717687767597397e+01
1.264715804998077715e+02,2.259549690104504549e+01
1.268360574090393698e+02,2.293381692441412412e+01
1.272005343182709680e+02,2.327213694778319564e+01
1.275650112275025805e+02,2.361045697115227071e+01
1.279294881367341645e+02,2.394877699452133868e+01
1.282939650459657628e+02,2.428709701789041375e+01
1.286584419551973610e+02,2.462541704125948527e+01
1.290229188644289593e+02,2.496373706462856390e+01
1.293873957736605576e+02,2.530205708799763542e+01
1.297518726828921558e+02,2.564037711136669984e+01
1.301163495921237541e+02,2.597869713473577846e+01
1.304808265013553523e+02,2.631701715810485354e+01
1.308453034105869506e+02,2.665533718147393216e+01
1.312097803198185488e+02,2.699365720484300013e+01
1.315742572290501471e+02,2.733197722821207165e+01
1.319387341382817453e+02,2.767029725158114317e+01
1.323032110475133436e+02,2.800861727495021469e+01
1.326676879567449419e+02,2.834693729831928977e+01
1.330321648659765401e+02,2.868525732168836839e+01
1.333966417752081384e+02,2.902357734505743281e+01
1.337611186844397366e+02,2.936189736842650788e+01
1.341255955936713349e+02,2.970021739179558296e+01
1.344900725029029331e+02,3.003853741516466158e+01
1.348545494121345598e+02,3.037685743853372600e+01
1.352190263213661297e+02,3.071517746190280462e+01
1.355835032305977279e+02,3.105349748527187970e+01
1.359479801398293262e+02,3.139181750864094411e+01
1.363124570490609244e+02,3.173013753201001919e+01
1.366769339582925227e+02,3.206845755537909781e+01
1.370414108675241209e+02,3.240677757874816223e+01
1.374058877767557192e+02,3.274509760211724085e+01
1.377703646859873174e+02,3.308341762548631237e+01
1.381348415952189157e+02,3.342173764885539100e+01
1.384993185044505424e+02,3.376005767222445542e+01
1.388637954136821122e+02,3.409837769559353404e+01
1.392282723229137389e+02,3.443669771896261267e+01
1.395927492321453371e+02,3.477501774233167708e+01
1.399572261413769354e+02,3.511333776570074861e+01
1.403217030506085337e+02,3.545165778906982723e+01
1.406861799598401319e+02,3.578997781243889165e+01
1.410506568690717302e+02,3.612829783580797027e+01
1.414151337783033284e+02,3.646661785917704890e+01
