t_s,x_east,y_north,v_east,v_north,a_cmd,path_idx,cte_m
1.298541069030761719e+00,8.676281571388244629e-01,-5.256087705492973328e-02,2.238551378250122070e+00,-1.779109537601470947e-01,1.448028280617318642e-01,2.000000000000000000e+00,1.902780926841489972e-01
1.395608901977539062e+00,1.099801182746887207e+00,-7.022753357887268066e-02,2.504052639007568359e+00,-2.004257589578628540e-01,1.682483155488586624e-01,2.000000000000000000e+00,7.903474833958015755e-02
1.497071981430053711e+00,1.357264518737792969e+00,-9.014479070901870728e-02,2.760351657867431641e+00,-2.170191556215286255e-01,1.876137977584549921e-01,3.000000000000000000e+00,2.054483069927315886e-01
1.596338987350463867e+00,1.640212893486022949e+00,-1.114883050322532654e-01,3.011425971984863281e+00,-2.222975939512252808e-01,1.972104898225587044e-01,3.000000000000000000e+00,1.299525692177761482e-01
1.699450016021728516e+00,1.947519540786743164e+00,-1.329967826604843140e-01,3.258264541625976562e+00,-2.198409140110015869e-01,2.000573954919008246e-01,4.000000000000000000e+00,1.436303582820260272e-01
1.795320034027099609e+00,2.279648780822753906e+00,-1.544622629880905151e-01,3.501657485961914062e+00,-2.150436043739318848e-01,2.013655724420100324e-01,4.000000000000000000e+00,2.640604159947222973e-01
1.898200988769531250e+00,2.635524511337280273e+00,-1.756165176630020142e-01,3.741081476211547852e+00,-2.107262164354324341e-01,2.037275881061641203e-01,5.000000000000000000e+00,1.628332297441300869e-01
1.995038986206054688e+00,3.012176990509033203e+00,-1.962826848030090332e-01,3.972918748855590820e+00,-2.075685709714889526e-01,2.076363778141190330e-01,6.000000000000000000e+00,1.473861477444431134e-01
2.098137855529785156e+00,3.414171934127807617e+00,-2.167060226202011108e-01,4.187858104705810547e+00,-2.042499184608459473e-01,2.116989954561587228e-01,7.000000000000000000e+00,1.979721161970458554e-01
2.199690103530883789e+00,3.836320161819458008e+00,-2.368731200695037842e-01,4.367606163024902344e+00,-1.986933499574661255e-01,2.136735029402864194e-01,8.000000000000000000e+00,2.577976408711377676e-01
2.295032978057861328e+00,4.273806095123291016e+00,-2.563398182392120361e-01,4.503843307495117188e+00,-1.891399174928665161e-01,2.112889489103429164e-01,8.000000000000000000e+00,2.306686982457289425e-01
2.398423194885253906e+00,4.727066040039062500e+00,-2.746210396289825439e-01,4.600409984588623047e+00,-1.738768219947814941e-01,2.022405655843660388e-01,9.000000000000000000e+00,2.487937189017709605e-01
2.494566917419433594e+00,5.187259197235107422e+00,-2.908615767955780029e-01,4.663439273834228516e+00,-1.523344814777374268e-01,1.853109547021646042e-01,1.000000000000000000e+01,2.491032949525980589e-01
2.597741127014160156e+00,5.649760723114013672e+00,-3.045418560504913330e-01,4.705865859985351562e+00,-1.266718804836273193e-01,1.623027107631974664e-01,1.100000000000000000e+01,2.309673710448810757e-01
2.696930170059204102e+00,6.115096569061279297e+00,-3.155412077903747559e-01,4.735383987426757812e+00,-1.004035249352455139e-01,1.366127913343492262e-01,1.200000000000000000e+01,2.156792776446577187e-01
2.964475870132446289e+00,7.369394302368164062e+00,-3.341178596019744873e-01,4.788046360015869141e+00,-4.586352407932281494e-02,7.523135830080573960e-02,1.500000000000000000e+01,2.342511353733201795e-01
