vehicle,law,param,value,group,route,score
fixed_wing,lead_vf,lead_time,1.2,vehicle 20% weaker,2000,0.12197646468871445
fixed_wing,lead_vf,lead_time,1.2,limit respected,2000,0.03644971397461003
fixed_wing,lead_vf,lead_time,1.2,vehicle 20% weaker,2000,0.0356894364636664
fixed_wing,lead_vf,lead_time,1.2,planned at limit,2001,0.06513143435134253
fixed_wing,lead_vf,lead_time,1.2,planned at limit,2001,0.1154733506698783
fixed_wing,lead_vf,lead_time,1.2,limit respected,2001,0.0351750084074048
fixed_wing,lead_vf,lead_time,1.2,vehicle 20% weaker,2001,0.03568407598636627
fixed_wing,lead_vf,lead_time,1.2,limit respected,2001,0.026773384572669014
fixed_wing,lead_vf,lead_time,1.2,vehicle 20% weaker,2001,0.026140750396594106
fixed_wing,lead_vf,lead_time,1.2,planned at limit,2001,0.04380044301304311
fixed_wing,lead_vf,lead_time,1.2,planned at limit,2001,0.24326404771572652
fixed_wing,lead_vf,lead_time,1.2,limit respected,2001,0.035844431122946746
fixed_wing,lead_vf,lead_time,1.2,vehicle 20% weaker,2001,0.035464532165699454
fixed_wing,lead_vf,lead_time,1.2,limit respected,2001,0.02339231839540229
fixed_wing,lead_vf,lead_time,1.2,vehicle 20% weaker,2001,0.024464702403595245
fixed_wing,lead_vf,lead_time,1.2,planned at limit,2001,0.2811692266218613
fixed_wing,lead_vf,lead_time,1.2,planned at limit,2001,0.05291949384516167
fixed_wing,lead_vf,lead_time,1.2,limit respected,2001,0.03671258870164518
fixed_wing,lead_vf,lead_time,1.2,vehicle 20% weaker,2001,0.05689319142168525
fixed_wing,lead_vf,lead_time,1.2,limit respected,2001,0.0537531435248802
fixed_wing,lead_vf,lead_time,1.2,vehicle 20% weaker,2001,0.03562929980326515
fixed_wing,lead_vf,lead_time,1.2,planned at limit,2002,0.07166669926390654
fixed_wing,lead_vf,lead_time,1.2,planned at limit,2002,0.11912724940998332
fixed_wing,lead_vf,lead_time,1.2,limit respected,2002,0.03386830112377777
fixed_wing,lead_vf,lead_time,1.2,vehicle 20% weaker,2002,0.036889808718819125
fixed_wing,lead_vf,lead_time,1.2,limit respected,2002,0.025008093486328375
fixed_wing,lead_vf,lead_time,1.2,vehicle 20% weaker,2002,0.024992186503958937
fixed_wing,lead_vf,lead_time,1.2,planned at limit,2002,0.15757730344225263
fixed_wing,lead_vf,lead_time,1.2,planned at limit,2002,0.176777472284337
fixed_wing,lead_vf,lead_time,1.2,limit respected,2002,0.030159840255881337
fixed_wing,lead_vf,lead_time,1.2,vehicle 20% weaker,2002,0.072631222268949
fixed_wing,lead_vf,lead_time,1.2,limit respected,2002,0.027422160968545915
fixed_wing,lead_vf,lead_time,1.2,vehicle 20% weaker,2002,0.0354459127492494
fixed_wing,lead_vf,lead_time,1.2,planned at limit,2002,0.23380108096774602
fixed_wing,lead_vf,lead_time,1.2,planned at limit,2002,0.11608281020783659
fixed_wing,lead_vf,lead_time,1.2,limit respected,2002,0.04506290749447052
fixed_wing,lead_vf,lead_time,1.2,vehicle 20% weaker,2002,0.2032875873675996
fixed_wing,lead_vf,lead_time,1.2,limit respected,2002,0.03569559325104017
fixed_wing,lead_vf,lead_time,1.2,vehicle 20% weaker,2002,0.07389207650718085
fixed_wing,lead_vf,lead_time,1.2,planned at limit,2003,0.07863673927957207
fixed_wing,lead_vf,lead_time,1.2,planned at limit,2003,0.14627429836166522
fixed_wing,lead_vf,lead_time,1.2,limit respected,2003,0.03886947707432932
fixed_wing,lead_vf,lead_time,1.2,vehicle 20% weaker,2003,0.040050439998482096
fixed_wing,lead_vf,lead_time,1.2,limit respected,2003,0.026210256891340065
fixed_wing,lead_vf,lead_time,1.2,vehicle 20% weaker,2003,0.026025319162121176
fixed_wing,lead_vf,lead_time,1.2,planned at limit,2003,0.13650615330778026
fixed_wing,lead_vf,lead_time,1.2,planned at limit,2003,0.05647692862092016
fixed_wing,lead_vf,lead_time,1.2,limit respected,2003,0.033177459552338466
fixed_wing,lead_vf,lead_time,1.2,vehicle 20% weaker,2003,0.09168961915211946
fixed_wing,lead_vf,lead_time,1.2,limit respected,2003,0.03507616603558823
fixed_wing,lead_vf,lead_time,1.2,vehicle 20% weaker,2003,0.04026785598701269
fixed_wing,lead_vf,lead_time,1.2,planned at limit,2003,0.049920430787206524
fixed_wing,lead_vf,lead_time,1.2,planned at limit,2003,0.04282262272977644
fixed_wing,lead_vf,lead_time,1.2,limit respected,2003,0.04080762924944832
fixed_wing,lead_vf,lead_time,1.2,vehicle 20% weaker,2003,0.04048911835147415
fixed_wing,lead_vf,lead_time,1.2,limit respected,2003,0.055542884647766556
fixed_wing,lead_vf,lead_time,1.2,vehicle 20% weaker,2003,0.10024634196336138
fixed_wing,lead_vf,lead_time,1.2,planned at limit,2004,0.062265614375270784
fixed_wing,lead_vf,lead_time,1.2,planned at limit,2004,0.10495297658457414
fixed_wing,lead_vf,lead_time,1.2,limit respected,2004,0.03517794558525592
fixed_wing,lead_vf,lead_time,1.2,vehicle 20% weaker,2004,0.03528008382991067
fixed_wing,lead_vf,lead_time,1.2,limit respected,2004,0.02708593216151526
fixed_wing,lead_vf,lead_time,1.2,vehicle 20% weaker,2004,0.027472927574967512
fixed_wing,lead_vf,lead_time,1.2,planned at limit,2004,0.1254422340793749
fixed_wing,lead_vf,lead_time,1.2,planned at limit,2004,0.2172303660146158
fixed_wing,lead_vf,lead_time,1.2,limit respected,2004,0.05266465769811707
fixed_wing,lead_vf,lead_time,1.2,vehicle 20% weaker,2004,0.04575583401185686
fixed_wing,lead_vf,lead_time,1.2,limit respected,2004,0.03681938742550925
fixed_wing,lead_vf,lead_time,1.2,vehicle 20% weaker,2004,0.03729344612646153
fixed_wing,lead_vf,lead_time,1.2,planned at limit,2004,0.04022613798755867
fixed_wing,lead_vf,lead_time,1.2,planned at limit,2004,0.10496581597298069
fixed_wing,lead_vf,lead_time,1.2,limit respected,2004,0.039501366205858285
fixed_wing,lead_vf,lead_time,1.2,vehicle 20% weaker,2004,0.47453692807382764
fixed_wing,lead_vf,lead_time,1.2,limit respected,2004,0.042911740357188456
fixed_wing,lead_vf,lead_time,1.2,vehicle 20% weaker,2004,0.037926707760247674
fixed_wing,lead_vf,lead_time,1.2,planned at limit,2005,0.057276325071566145
fixed_wing,lead_vf,lead_time,1.2,planned at limit,2005,0.07974167085582456
fixed_wing,lead_vf,lead_time,1.2,limit respected,2005,0.03476039334250356
fixed_wing,lead_vf,lead_time,1.2,vehicle 20% weaker,2005,0.034974955479055714
fixed_wing,lead_vf,lead_time,1.2,limit respected,2005,0.0268626688627929
fixed_wing,lead_vf,lead_time,1.2,vehicle 20% weaker,2005,0.027032783859627978
fixed_wing,lead_vf,lead_time,1.2,planned at limit,2005,0.042311408625868026
fixed_wing,lead_vf,lead_time,1.2,planned at limit,2005,0.10160119452432206
fixed_wing,lead_vf,lead_time,1.2,limit respected,2005,0.04271777196531534
fixed_wing,lead_vf,lead_time,1.2,vehicle 20% weaker,2005,0.05516315460105484
fixed_wing,lead_vf,lead_time,1.2,limit respected,2005,0.03618261774859904
fixed_wing,lead_vf,lead_time,1.2,vehicle 20% weaker,2005,0.0381603715637653
fixed_wing,lead_vf,lead_time,1.2,planned at limit,2005,0.052991801846114926
fixed_wing,lead_vf,lead_time,1.2,planned at limit,2005,0.03854707274706664
fixed_wing,lead_vf,lead_time,1.2,limit respected,2005,0.046933257575901485
fixed_wing,lead_vf,lead_time,1.2,vehicle 20% weaker,2005,0.20820065280275485
fixed_wing,lead_vf,lead_time,1.2,limit respected,2005,0.05311367042304362
fixed_wing,lead_vf,lead_time,1.2,vehicle 20% weaker,2005,0.04295288729805771
fixed_wing,vector_field,feedforward,True,planned at limit,2000,0.08316524540197198
fixed_wing,vector_field,feedforward,True,planned at limit,2000,0.1992297124619673
fixed_wing,vector_field,feedforward,True,limit respected,2000,0.020972216959711527
fixed_wing,vector_field,feedforward,True,vehicle 20% weaker,2000,0.028077150836539673
fixed_wing,vector_field,feedforward,True,limit respected,2000,0.015952237622838115
fixed_wing,vector_field,feedforward,True,vehicle 20% weaker,2000,0.01595380553044609
fixed_wing,vector_field,feedforward,True,planned at limit,2000,0.1731277359217112
fixed_wing,vector_field,feedforward,True,planned at limit,2000,0.18270832846121757
fixed_wing,vector_field,feedforward,True,limit respected,2000,0.02903440412037068
fixed_wing,vector_field,feedforward,True,vehicle 20% weaker,2000,0.04352906920234234
fixed_wing,vector_field,feedforward,True,limit respected,2000,0.026105990018804676
fixed_wing,vector_field,feedforward,True,vehicle 20% weaker,2000,0.020112698161033525
fixed_wing,vector_field,feedforward,True,planned at limit,2000,0.17111173079236422
fixed_wing,vector_field,feedforward,True,planned at limit,2000,0.03808016777518765
fixed_wing,vector_field,feedforward,True,limit respected,2000,0.03474385081722109
fixed_wing,vector_field,feedforward,True,vehicle 20% weaker,2000,0.1560415272006056
fixed_wing,vector_field,feedforward,True,limit respected,2000,0.042749274721690864
fixed_wing,vector_field,feedforward,True,vehicle 20% weaker,2000,0.033872021068524105
fixed_wing,vector_field,feedforward,True,planned at limit,2001,0.08533386523058657
fixed_wing,vector_field,feedforward,True,planned at limit,2001,0.21332153413780863
fixed_wing,vector_field,feedforward,True,limit respected,2001,0.02212031079580519
fixed_wing,vector_field,feedforward,True,vehicle 20% weaker,2001,0.030652591414074205
fixed_wing,vector_field,feedforward,True,limit respected,2001,0.0171256884834584
fixed_wing,vector_field,feedforward,True,vehicle 20% weaker,2001,0.017374563939271562
fixed_wing,vector_field,feedforward,True,planned at limit,2001,0.03475294586302944
fixed_wing,vector_field,feedforward,True,planned at limit,2001,0.46115511584378477
fixed_wing,vector_field,feedforward,True,limit respected,2001,0.026484830270855443
fixed_wing,vector_field,feedforward,True,vehicle 20% weaker,2001,0.03864909747471046
fixed_wing,vector_field,feedforward,True,limit respected,2001,0.020326596752270318
fixed_wing,vector_field,feedforward,True,vehicle 20% weaker,2001,0.023373657711417452
fixed_wing,vector_field,feedforward,True,planned at limit,2001,0.42844209476908324
fixed_wing,vector_field,feedforward,True,planned at limit,2001,0.061811879764062605
fixed_wing,vector_field,feedforward,True,limit respected,2001,0.036342340189861405
fixed_wing,vector_field,feedforward,True,vehicle 20% weaker,2001,0.06137752698084675
fixed_wing,vector_field,feedforward,True,limit respected,2001,0.055955478996596225
fixed_wing,vector_field,feedforward,True,vehicle 20% weaker,2001,0.036062827612233526
fixed_wing,vector_field,feedforward,True,planned at limit,2002,0.1051930492917131
fixed_wing,vector_field,feedforward,True,planned at limit,2002,0.2509435057370967
fixed_wing,vector_field,feedforward,True,limit respected,2002,0.021670644300959323
fixed_wing,vector_field,feedforward,True,vehicle 20% weaker,2002,0.0334675369248073
fixed_wing,vector_field,feedforward,True,limit respected,2002,0.01679688344164508
fixed_wing,vector_field,feedforward,True,vehicle 20% weaker,2002,0.016865292020315545
fixed_wing,vector_field,feedforward,True,planned at limit,2002,0.27505640797938175
fixed_wing,vector_field,feedforward,True,planned at limit,2002,0.4146118357052255
fixed_wing,vector_field,feedforward,True,limit respected,2002,0.028982643184545864
fixed_wing,vector_field,feedforward,True,vehicle 20% weaker,2002,0.09756784474818886
fixed_wing,vector_field,feedforward,True,limit respected,2002,0.024816146268251217
fixed_wing,vector_field,feedforward,True,vehicle 20% weaker,2002,0.03822473402402361
fixed_wing,vector_field,feedforward,True,planned at limit,2002,0.45601555109308933
fixed_wing,vector_field,feedforward,True,planned at limit,2002,0.34178430877469057
fixed_wing,vector_field,feedforward,True,limit respected,2002,0.04212940787040043
fixed_wing,vector_field,feedforward,True,vehicle 20% weaker,2002,0.3202829734284687
fixed_wing,vector_field,feedforward,True,limit respected,2002,0.02822334884720798
fixed_wing,vector_field,feedforward,True,vehicle 20% weaker,2002,0.0315260261594626
fixed_wing,vector_field,feedforward,True,planned at limit,2003,0.1043740522454685
fixed_wing,vector_field,feedforward,True,planned at limit,2003,0.26140580316038553
fixed_wing,vector_field,feedforward,True,limit respected,2003,0.02496678134890829
fixed_wing,vector_field,feedforward,True,vehicle 20% weaker,2003,0.035913873199744796
fixed_wing,vector_field,feedforward,True,limit respected,2003,0.01758001206043873
fixed_wing,vector_field,feedforward,True,vehicle 20% weaker,2003,0.017552313685112512
fixed_wing,vector_field,feedforward,True,planned at limit,2003,0.2059410591532582
fixed_wing,vector_field,feedforward,True,planned at limit,2003,0.13876243372904104
fixed_wing,vector_field,feedforward,True,limit respected,2003,0.023252894845004916
fixed_wing,vector_field,feedforward,True,vehicle 20% weaker,2003,0.12697156268392218
fixed_wing,vector_field,feedforward,True,limit respected,2003,0.02739400019388529
fixed_wing,vector_field,feedforward,True,vehicle 20% weaker,2003,0.041114079376077785
fixed_wing,vector_field,feedforward,True,planned at limit,2003,0.07175186103038114
fixed_wing,vector_field,feedforward,True,planned at limit,2003,0.08989445482890307
fixed_wing,vector_field,feedforward,True,limit respected,2003,0.050890855252111095
fixed_wing,vector_field,feedforward,True,vehicle 20% weaker,2003,0.034724482804677395
fixed_wing,vector_field,feedforward,True,limit respected,2003,0.06215476485976139
fixed_wing,vector_field,feedforward,True,vehicle 20% weaker,2003,0.2974647679826239
fixed_wing,vector_field,feedforward,True,planned at limit,2004,0.08219250137215797
fixed_wing,vector_field,feedforward,True,planned at limit,2004,0.20340830433183027
fixed_wing,vector_field,feedforward,True,limit respected,2004,0.02274667077893279
fixed_wing,vector_field,feedforward,True,vehicle 20% weaker,2004,0.03003210119296074
fixed_wing,vector_field,feedforward,True,limit respected,2004,0.017729724689202565
fixed_wing,vector_field,feedforward,True,vehicle 20% weaker,2004,0.017538086483135516
fixed_wing,vector_field,feedforward,True,planned at limit,2004,0.21458458414117126
fixed_wing,vector_field,feedforward,True,planned at limit,2004,0.40294410920334706
fixed_wing,vector_field,feedforward,True,limit respected,2004,0.07348199630263616
fixed_wing,vector_field,feedforward,True,vehicle 20% weaker,2004,0.10027347639932344
fixed_wing,vector_field,feedforward,True,limit respected,2004,0.019751907010306293
fixed_wing,vector_field,feedforward,True,vehicle 20% weaker,2004,0.02578716257871984
fixed_wing,vector_field,feedforward,True,planned at limit,2004,0.040652949488876475
fixed_wing,vector_field,feedforward,True,planned at limit,2004,0.2370841407260301
fixed_wing,vector_field,feedforward,True,limit respected,2004,0.041228457183803184
fixed_wing,vector_field,feedforward,True,vehicle 20% weaker,2004,0.6614609980752308
fixed_wing,vector_field,feedforward,True,limit respected,2004,0.03655392914691935
fixed_wing,vector_field,feedforward,True,vehicle 20% weaker,2004,0.03898139439235949
fixed_wing,vector_field,feedforward,True,planned at limit,2005,0.07888701696229045
fixed_wing,vector_field,feedforward,True,planned at limit,2005,0.176527822588811
fixed_wing,vector_field,feedforward,True,limit respected,2005,0.021889849962661155
fixed_wing,vector_field,feedforward,True,vehicle 20% weaker,2005,0.028986851416340716
fixed_wing,vector_field,feedforward,True,limit respected,2005,0.017385564019103388
fixed_wing,vector_field,feedforward,True,vehicle 20% weaker,2005,0.01738320437161133
fixed_wing,vector_field,feedforward,True,planned at limit,2005,0.03773775213058907
fixed_wing,vector_field,feedforward,True,planned at limit,2005,0.2124593115396915
fixed_wing,vector_field,feedforward,True,limit respected,2005,0.03516522878569726
fixed_wing,vector_field,feedforward,True,vehicle 20% weaker,2005,0.11222624248137592
fixed_wing,vector_field,feedforward,True,limit respected,2005,0.025403378383220872
fixed_wing,vector_field,feedforward,True,vehicle 20% weaker,2005,0.054515818574699754
fixed_wing,vector_field,feedforward,True,planned at limit,2005,0.23256401664882492
fixed_wing,vector_field,feedforward,True,planned at limit,2005,0.04030331426600915
fixed_wing,vector_field,feedforward,True,limit respected,2005,0.03435136268442392
fixed_wing,vector_field,feedforward,True,vehicle 20% weaker,2005,0.43043523458954436
fixed_wing,vector_field,feedforward,True,limit respected,2005,0.03788615715800126
fixed_wing,vector_field,feedforward,True,vehicle 20% weaker,2005,0.028309632938700126
fixed_wing,vector_field,feedforward,False,planned at limit,2000,0.16132863535676267
fixed_wing,vector_field,feedforward,False,planned at limit,2000,0.2671799559803864
fixed_wing,vector_field,feedforward,False,limit respected,2000,0.07957117030318864
fixed_wing,vector_field,feedforward,False,vehicle 20% weaker,2000,0.10089250524053789
fixed_wing,vector_field,feedforward,False,limit respected,2000,0.06654496865204304
fixed_wing,vector_field,feedforward,False,vehicle 20% weaker,2000,0.06654530525817173
fixed_wing,vector_field,feedforward,False,planned at limit,2000,0.28062742361402504
fixed_wing,vector_field,feedforward,False,planned at limit,2000,0.2324732969757363
fixed_wing,vector_field,feedforward,False,limit respected,2000,0.09544301419038176
fixed_wing,vector_field,feedforward,False,vehicle 20% weaker,2000,0.12202263980737277
fixed_wing,vector_field,feedforward,False,limit respected,2000,0.06189421133433348
fixed_wing,vector_field,feedforward,False,vehicle 20% weaker,2000,0.09851125198050631
fixed_wing,vector_field,feedforward,False,planned at limit,2000,0.19180092697108203
fixed_wing,vector_field,feedforward,False,planned at limit,2000,0.0879937501732556
fixed_wing,vector_field,feedforward,False,limit respected,2000,0.06659497055516451
fixed_wing,vector_field,feedforward,False,vehicle 20% weaker,2000,0.2507892090742172
fixed_wing,vector_field,feedforward,False,limit respected,2000,0.0994339627694219
fixed_wing,vector_field,feedforward,False,vehicle 20% weaker,2000,0.06623410185098635
fixed_wing,vector_field,feedforward,False,planned at limit,2001,0.16981333585869474
fixed_wing,vector_field,feedforward,False,planned at limit,2001,0.2858310403594061
fixed_wing,vector_field,feedforward,False,limit respected,2001,0.08502746244134501
fixed_wing,vector_field,feedforward,False,vehicle 20% weaker,2001,0.10770705654689693
fixed_wing,vector_field,feedforward,False,limit respected,2001,0.07112876919413844
fixed_wing,vector_field,feedforward,False,vehicle 20% weaker,2001,0.07109505928306195
fixed_wing,vector_field,feedforward,False,planned at limit,2001,0.09496842095390318
fixed_wing,vector_field,feedforward,False,planned at limit,2001,0.5115204214708744
fixed_wing,vector_field,feedforward,False,limit respected,2001,0.07904554693765126
fixed_wing,vector_field,feedforward,False,vehicle 20% weaker,2001,0.12862374511646377
fixed_wing,vector_field,feedforward,False,limit respected,2001,0.06258324577146436
fixed_wing,vector_field,feedforward,False,vehicle 20% weaker,2001,0.07825450699012343
fixed_wing,vector_field,feedforward,False,planned at limit,2001,0.48520674593528623
fixed_wing,vector_field,feedforward,False,planned at limit,2001,0.11494450065515784
fixed_wing,vector_field,feedforward,False,limit respected,2001,0.07539136781208186
fixed_wing,vector_field,feedforward,False,vehicle 20% weaker,2001,0.13569681753052187
fixed_wing,vector_field,feedforward,False,limit respected,2001,0.1216385739992588
fixed_wing,vector_field,feedforward,False,vehicle 20% weaker,2001,0.06343191588832561
fixed_wing,vector_field,feedforward,False,planned at limit,2002,0.2013298683725302
fixed_wing,vector_field,feedforward,False,planned at limit,2002,0.3360661718752076
fixed_wing,vector_field,feedforward,False,limit respected,2002,0.09702993378136426
fixed_wing,vector_field,feedforward,False,vehicle 20% weaker,2002,0.12537079711980398
fixed_wing,vector_field,feedforward,False,limit respected,2002,0.08071611166477612
fixed_wing,vector_field,feedforward,False,vehicle 20% weaker,2002,0.08077320810263883
fixed_wing,vector_field,feedforward,False,planned at limit,2002,0.36779986664999753
fixed_wing,vector_field,feedforward,False,planned at limit,2002,0.510532706253759
fixed_wing,vector_field,feedforward,False,limit respected,2002,0.08768090236399678
fixed_wing,vector_field,feedforward,False,vehicle 20% weaker,2002,0.20576790693676084
fixed_wing,vector_field,feedforward,False,limit respected,2002,0.09250078152755115
fixed_wing,vector_field,feedforward,False,vehicle 20% weaker,2002,0.11802585225481663
fixed_wing,vector_field,feedforward,False,planned at limit,2002,0.5040737969777522
fixed_wing,vector_field,feedforward,False,planned at limit,2002,0.3734460698461963
fixed_wing,vector_field,feedforward,False,limit respected,2002,0.08747532203146954
fixed_wing,vector_field,feedforward,False,vehicle 20% weaker,2002,0.553990868784134
fixed_wing,vector_field,feedforward,False,limit respected,2002,0.07906389486269016
fixed_wing,vector_field,feedforward,False,vehicle 20% weaker,2002,0.17846534693115199
fixed_wing,vector_field,feedforward,False,planned at limit,2003,0.20374054855221432
fixed_wing,vector_field,feedforward,False,planned at limit,2003,0.34980635782030595
fixed_wing,vector_field,feedforward,False,limit respected,2003,0.10099358517200682
fixed_wing,vector_field,feedforward,False,vehicle 20% weaker,2003,0.12908137845528098
fixed_wing,vector_field,feedforward,False,limit respected,2003,0.08474736266338082
fixed_wing,vector_field,feedforward,False,vehicle 20% weaker,2003,0.08475310726330591
fixed_wing,vector_field,feedforward,False,planned at limit,2003,0.2929898931754672
fixed_wing,vector_field,feedforward,False,planned at limit,2003,0.20504479701745065
fixed_wing,vector_field,feedforward,False,limit respected,2003,0.08723334922492212
fixed_wing,vector_field,feedforward,False,vehicle 20% weaker,2003,0.17686328762753234
fixed_wing,vector_field,feedforward,False,limit respected,2003,0.10145978328058079
fixed_wing,vector_field,feedforward,False,vehicle 20% weaker,2003,0.12533131989542315
fixed_wing,vector_field,feedforward,False,planned at limit,2003,0.10809522018928572
fixed_wing,vector_field,feedforward,False,planned at limit,2003,0.1352247811670962
fixed_wing,vector_field,feedforward,False,limit respected,2003,0.11879327711928517
fixed_wing,vector_field,feedforward,False,vehicle 20% weaker,2003,0.09350272392317988
fixed_wing,vector_field,feedforward,False,limit respected,2003,0.15837886020430092
fixed_wing,vector_field,feedforward,False,vehicle 20% weaker,2003,0.42283897044831953
fixed_wing,vector_field,feedforward,False,planned at limit,2004,0.16169319922821673
fixed_wing,vector_field,feedforward,False,planned at limit,2004,0.2686510667147474
fixed_wing,vector_field,feedforward,False,limit respected,2004,0.08185863373311353
fixed_wing,vector_field,feedforward,False,vehicle 20% weaker,2004,0.10267627027696602
fixed_wing,vector_field,feedforward,False,limit respected,2004,0.06887668977460554
fixed_wing,vector_field,feedforward,False,vehicle 20% weaker,2004,0.06890240976686468
fixed_wing,vector_field,feedforward,False,planned at limit,2004,0.29256235770136585
fixed_wing,vector_field,feedforward,False,planned at limit,2004,0.4803289211835112
fixed_wing,vector_field,feedforward,False,limit respected,2004,0.16506181830056804
fixed_wing,vector_field,feedforward,False,vehicle 20% weaker,2004,0.1370582982494658
fixed_wing,vector_field,feedforward,False,limit respected,2004,0.07638755971830208
fixed_wing,vector_field,feedforward,False,vehicle 20% weaker,2004,0.09231139445666427
fixed_wing,vector_field,feedforward,False,planned at limit,2004,0.08444352765907173
fixed_wing,vector_field,feedforward,False,planned at limit,2004,0.2873275272042627
fixed_wing,vector_field,feedforward,False,limit respected,2004,0.07275160658503771
fixed_wing,vector_field,feedforward,False,vehicle 20% weaker,2004,0.7160400093849335
fixed_wing,vector_field,feedforward,False,limit respected,2004,0.0841261254865678
fixed_wing,vector_field,feedforward,False,vehicle 20% weaker,2004,0.06910806873783298
fixed_wing,vector_field,feedforward,False,planned at limit,2005,0.1556891527117944
fixed_wing,vector_field,feedforward,False,planned at limit,2005,0.24305708301715354
fixed_wing,vector_field,feedforward,False,limit respected,2005,0.07962482846801941
fixed_wing,vector_field,feedforward,False,vehicle 20% weaker,2005,0.10033336379134636
fixed_wing,vector_field,feedforward,False,limit respected,2005,0.06634010936916941
fixed_wing,vector_field,feedforward,False,vehicle 20% weaker,2005,0.0663576908371414
fixed_wing,vector_field,feedforward,False,planned at limit,2005,0.1073887988042465
fixed_wing,vector_field,feedforward,False,planned at limit,2005,0.26276994159603395
fixed_wing,vector_field,feedforward,False,limit respected,2005,0.09139623602461099
fixed_wing,vector_field,feedforward,False,vehicle 20% weaker,2005,0.1805648240950743
fixed_wing,vector_field,feedforward,False,limit respected,2005,0.07633432706757379
fixed_wing,vector_field,feedforward,False,vehicle 20% weaker,2005,0.10897245624965798
fixed_wing,vector_field,feedforward,False,planned at limit,2005,0.27790134862182325
fixed_wing,vector_field,feedforward,False,planned at limit,2005,0.07728002175837743
fixed_wing,vector_field,feedforward,False,limit respected,2005,0.07755002546558187
fixed_wing,vector_field,feedforward,False,vehicle 20% weaker,2005,0.5136335148784857
fixed_wing,vector_field,feedforward,False,limit respected,2005,0.09997834102869704
fixed_wing,vector_field,feedforward,False,vehicle 20% weaker,2005,0.09314085917847792
fixed_wing,l1,lookahead_time,1.0,planned at limit,2000,0.036769334486597416
fixed_wing,l1,lookahead_time,1.0,planned at limit,2000,0.13597193140132197
fixed_wing,l1,lookahead_time,1.0,limit respected,2000,0.00697394252974643
fixed_wing,l1,lookahead_time,1.0,vehicle 20% weaker,2000,0.00795695116090806
fixed_wing,l1,lookahead_time,1.0,limit respected,2000,0.00622920186947056
fixed_wing,l1,lookahead_time,1.0,vehicle 20% weaker,2000,0.006269858407462399
fixed_wing,l1,lookahead_time,1.0,planned at limit,2000,0.13242827256583606
fixed_wing,l1,lookahead_time,1.0,planned at limit,2000,0.11135118380077282
fixed_wing,l1,lookahead_time,1.0,limit respected,2000,0.011931049908299195
fixed_wing,l1,lookahead_time,1.0,vehicle 20% weaker,2000,0.02125046400220077
fixed_wing,l1,lookahead_time,1.0,limit respected,2000,0.012168915062250615
fixed_wing,l1,lookahead_time,1.0,vehicle 20% weaker,2000,0.01978649172951115
fixed_wing,l1,lookahead_time,1.0,planned at limit,2000,0.09796002531671485
fixed_wing,l1,lookahead_time,1.0,planned at limit,2000,0.01856878676411539
fixed_wing,l1,lookahead_time,1.0,limit respected,2000,0.019488843402951407
fixed_wing,l1,lookahead_time,1.0,vehicle 20% weaker,2000,0.12642317441530843
fixed_wing,l1,lookahead_time,1.0,limit respected,2000,0.025126232848959366
fixed_wing,l1,lookahead_time,1.0,vehicle 20% weaker,2000,0.02396584206648054
fixed_wing,l1,lookahead_time,1.0,planned at limit,2001,0.038806996845546594
fixed_wing,l1,lookahead_time,1.0,planned at limit,2001,0.1487185301280409
fixed_wing,l1,lookahead_time,1.0,limit respected,2001,0.007426933238402866
fixed_wing,l1,lookahead_time,1.0,vehicle 20% weaker,2001,0.008133594719982798
fixed_wing,l1,lookahead_time,1.0,limit respected,2001,0.006379022937793818
fixed_wing,l1,lookahead_time,1.0,vehicle 20% weaker,2001,0.006303886794781681
fixed_wing,l1,lookahead_time,1.0,planned at limit,2001,0.01232626463850786
fixed_wing,l1,lookahead_time,1.0,planned at limit,2001,0.4373534769017976
fixed_wing,l1,lookahead_time,1.0,limit respected,2001,0.012111325149581444
fixed_wing,l1,lookahead_time,1.0,vehicle 20% weaker,2001,0.018439653464940683
fixed_wing,l1,lookahead_time,1.0,limit respected,2001,0.01078896170367554
fixed_wing,l1,lookahead_time,1.0,vehicle 20% weaker,2001,0.011057612321404262
fixed_wing,l1,lookahead_time,1.0,planned at limit,2001,0.3809180898252641
fixed_wing,l1,lookahead_time,1.0,planned at limit,2001,0.04245353691034937
fixed_wing,l1,lookahead_time,1.0,limit respected,2001,0.016023926596268626
fixed_wing,l1,lookahead_time,1.0,vehicle 20% weaker,2001,0.043946068724736206
fixed_wing,l1,lookahead_time,1.0,limit respected,2001,0.034083611174919176
fixed_wing,l1,lookahead_time,1.0,vehicle 20% weaker,2001,0.018697168814012642
fixed_wing,l1,lookahead_time,1.0,planned at limit,2002,0.04522156668715753
fixed_wing,l1,lookahead_time,1.0,planned at limit,2002,0.17021016999582012
fixed_wing,l1,lookahead_time,1.0,limit respected,2002,0.0069993598915640415
fixed_wing,l1,lookahead_time,1.0,vehicle 20% weaker,2002,0.008422669701058573
fixed_wing,l1,lookahead_time,1.0,limit respected,2002,0.00592632331887326
fixed_wing,l1,lookahead_time,1.0,vehicle 20% weaker,2002,0.005904174415713382
fixed_wing,l1,lookahead_time,1.0,planned at limit,2002,0.20922633925135742
fixed_wing,l1,lookahead_time,1.0,planned at limit,2002,0.31396708285204816
fixed_wing,l1,lookahead_time,1.0,limit respected,2002,0.011467814793692025
fixed_wing,l1,lookahead_time,1.0,vehicle 20% weaker,2002,0.0552295598263778
