t_s,x_east,y_north,v_east,v_north,a_cmd,path_idx,cte_m
1.074918508529663086e+01,4.587911605834960938e+01,-4.386487901210784912e-01,4.993052482604980469e+00,-3.197161108255386353e-02,-3.081848313033998601e-02,9.300000000000000000e+01,9.014940916199132293e-02
1.099959182739257812e+01,4.712875366210937500e+01,-4.497825205326080322e-01,4.995158195495605469e+00,-3.313266485929489136e-02,-3.154653898645296689e-02,9.600000000000000000e+01,1.701829472371328145e-01
1.125463390350341797e+01,4.837964630126953125e+01,-4.606898725032806396e-01,4.996879100799560547e+00,-3.435919433832168579e-02,-3.048073657975721926e-02,9.800000000000000000e+01,1.084968070442037663e-01
1.150108790397644043e+01,4.962788391113281250e+01,-4.718777835369110107e-01,4.998107910156250000e+00,-3.575611487030982971e-02,-3.100425985395110010e-02,1.010000000000000000e+02,1.553648141502259328e-01
1.175435590744018555e+01,5.088693237304687500e+01,-4.840359389781951904e-01,4.999276638031005859e+00,-3.780134394764900208e-02,-2.894583238352602464e-02,1.030000000000000000e+02,1.326473733229603935e-01
1.200133490562438965e+01,5.213442611694335938e+01,-4.956543147563934326e-01,4.997463226318359375e+00,-3.926583006978034973e-02,-2.921239328472004931e-02,1.060000000000000000e+02,1.338039211159704756e-01
1.225215101242065430e+01,5.338723754882812500e+01,-5.075735449790954590e-01,4.994094848632812500e+00,-4.094502702355384827e-02,-2.740399629480951005e-02,1.080000000000000000e+02,1.506801862095858702e-01
1.250104594230651855e+01,5.464501953125000000e+01,-5.201053619384765625e-01,4.990374088287353516e+00,-4.268948733806610107e-02,-2.718537606891622063e-02,1.110000000000000000e+02,1.097805097478700420e-01
1.275159096717834473e+01,5.591971206665039062e+01,-5.335450768470764160e-01,4.984694004058837891e+00,-4.464051127433776855e-02,-2.482667745385704755e-02,1.130000000000000000e+02,1.985339704647956505e-01
1.300368499755859375e+01,5.717598724365234375e+01,-5.473175644874572754e-01,4.977454662322998047e+00,-4.646400362253189087e-02,-2.403430763985707833e-02,1.160000000000000000e+02,7.318470006244928716e-02
1.324951696395874023e+01,5.843027496337890625e+01,-5.614867806434631348e-01,4.970234394073486328e+00,-4.793299734592437744e-02,-2.172590449319908648e-02,1.180000000000000000e+02,2.257151115182886303e-01
1.350371885299682617e+01,5.967862319946289062e+01,-5.759318470954895020e-01,4.964170455932617188e+00,-4.900214821100234985e-02,-2.122263726659311123e-02,1.210000000000000000e+02,6.129447364644134699e-02
1.374994492530822754e+01,6.093084716796875000e+01,-5.906823277473449707e-01,4.960700511932373047e+00,-4.923248663544654846e-02,-1.982138782857338286e-02,1.230000000000000000e+02,2.431989552505795238e-01
1.400014305114746094e+01,6.217687225341796875e+01,-6.051630377769470215e-01,4.957149982452392578e+00,-4.936308413743972778e-02,-2.003036161548738328e-02,1.260000000000000000e+02,5.466965559508780992e-02
1.425246882438659668e+01,6.342121505737304688e+01,-6.195049881935119629e-01,4.953720569610595703e+00,-5.003279075026512146e-02,-1.840201425851127962e-02,1.280000000000000000e+02,2.509412928991167080e-01
1.450033998489379883e+01,6.466958618164062500e+01,-6.339194774627685547e-01,4.953089237213134766e+00,-5.081918090581893921e-02,-1.812714023974872427e-02,1.310000000000000000e+02,5.226715880415510468e-02
1.475022196769714355e+01,6.592321014404296875e+01,-6.486104726791381836e-01,4.953979969024658203e+00,-5.165769532322883606e-02,-1.642873808620322340e-02,1.340000000000000000e+02,2.365934466469553077e-01
