t_s,x_east,y_north,v_east,v_north,a_cmd,path_idx,cte_m
1.699864697456359863e+01,7.713891601562500000e+01,-1.687178969383239746e+00,4.961808204650878906e+00,-1.203728839755058289e-01,-7.543232418588545311e-03,1.550000000000000000e+02,4.831230649285631756e-02
1.724925899505615234e+01,7.838557434082031250e+01,-1.718267440795898438e+00,4.967850685119628906e+00,-1.223945170640945435e-01,8.253076022294988587e-03,1.570000000000000000e+02,2.379223965207404312e-01
1.749706101417541504e+01,7.963434600830078125e+01,-1.749209403991699219e+00,4.972084999084472656e+00,-1.225923076272010803e-01,4.705184401895516622e-02,1.600000000000000000e+02,4.018032304565031382e-02
1.775124406814575195e+01,8.088471984863281250e+01,-1.779297351837158203e+00,4.974320888519287109e+00,-1.178916841745376587e-01,8.710264688010166401e-02,1.620000000000000000e+02,2.495459361516986496e-01
1.799746298789978027e+01,8.213584136962890625e+01,-1.808136940002441406e+00,4.975314140319824219e+00,-1.058659553527832031e-01,1.566559733495397344e-01,1.650000000000000000e+02,3.711721736841993441e-02
1.825055193901062012e+01,8.338327789306640625e+01,-1.833160877227783203e+00,4.975357532501220703e+00,-8.360637724399566650e-02,2.168054931464537538e-01,1.680000000000000000e+02,2.422147842587583644e-01
1.849723100662231445e+01,8.463857269287109375e+01,-1.850912094116210938e+00,4.974868297576904297e+00,-4.837047308683395386e-02,3.049395124672996671e-01,1.700000000000000000e+02,5.475599948338224360e-02
1.875291705131530762e+01,8.589716339111328125e+01,-1.857784271240234375e+00,4.974677085876464844e+00,-4.193577915430068970e-04,3.995509723181765449e-01,1.730000000000000000e+02,2.242923924509426237e-01
1.900398588180541992e+01,8.714962005615234375e+01,-1.850898742675781250e+00,4.970318317413330078e+00,6.289581954479217529e-02,4.760743490823328705e-01,1.750000000000000000e+02,1.159232671281913846e-01
1.925119304656982422e+01,8.840016937255859375e+01,-1.826613187789916992e+00,4.964307308197021484e+00,1.422944217920303345e-01,5.747581485931609890e-01,1.780000000000000000e+02,2.543593963021951732e-01
1.950198507308959961e+01,8.964828491210937500e+01,-1.781453490257263184e+00,4.957510948181152344e+00,2.363421022891998291e-01,6.568769936524472275e-01,1.800000000000000000e+02,2.389125337062197874e-01
1.974945616722106934e+01,9.089266204833984375e+01,-1.711914420127868652e+00,4.947829723358154297e+00,3.459810018539428711e-01,7.537911900124802944e-01,1.830000000000000000e+02,3.294978692442808166e-01
2.000112414360046387e+01,9.213420867919921875e+01,-1.612671256065368652e+00,4.936244487762451172e+00,4.714618325233459473e-01,8.347901316032805275e-01,1.850000000000000000e+02,3.571935510067237307e-01
2.025067996978759766e+01,9.336833190917968750e+01,-1.480543136596679688e+00,4.921072483062744141e+00,6.127798557281494141e-01,9.214520155566162662e-01,1.880000000000000000e+02,3.328992877045048315e-01
2.050133395195007324e+01,9.460137939453125000e+01,-1.311086535453796387e+00,4.900953292846679688e+00,7.679147720336914062e-01,9.978481536973616839e-01,1.900000000000000000e+02,3.831793592806662097e-01
2.075229382514953613e+01,9.583610534667968750e+01,-1.100153446197509766e+00,4.873075008392333984e+00,9.364525675773620605e-01,1.073116756711898212e+00,1.930000000000000000e+02,2.612726368991147852e-01
