t,x,y,a_cmd,a_sat,cte
3.675000000000000000e+01,1.694068320537973875e+02,9.332237524904292059e+01,1.772153321965255213e-01,1.772153321965255213e-01,1.602143856423066559e+00
3.680000000000000426e+01,1.692750313892400413e+02,9.350946608977797325e+01,1.445388059020905613e-01,1.445388059020905613e-01,1.578162468144398201e+00
3.685000000000000142e+01,1.691421616857473964e+02,9.369397364559286245e+01,9.158060644026995434e-02,9.158060644026995434e-02,1.564670844381486514e+00
3.689999999999999858e+01,1.690081418543123846e+02,9.387664242863863251e+01,4.375514911599610868e-02,4.375514911599610868e-02,1.530031198969089568e+00
3.695000000000000284e+01,1.688729299823506267e+02,9.405556391344885014e+01,1.851695740037822072e-02,1.851695740037822072e-02,1.520766969441442962e+00
3.700000000000000000e+01,1.687359503740246680e+02,9.423398916804939063e+01,-2.497128345989876440e-03,-2.497128345989876440e-03,1.473721880414663454e+00
3.705000000000000426e+01,1.685995252191995064e+02,9.441160328374675714e+01,-3.442503799083238350e-03,-3.442503799083238350e-03,1.460127860533119826e+00
3.710000000000000142e+01,1.684623836976725499e+02,9.459006539627129939e+01,1.384255471432728132e-02,1.384255471432728132e-02,1.417458566916212748e+00
3.714999999999999858e+01,1.683272148632881624e+02,9.476980703273731876e+01,-6.315303487500775748e-02,-6.315303487500775748e-02,1.398501610249916371e+00
3.720000000000000284e+01,1.681872244974157411e+02,9.494784338422120129e+01,-5.028825132508957935e-02,-5.028825132508957935e-02,1.362599464759703949e+00
3.725000000000000000e+01,1.680490103646356488e+02,9.512682519992077346e+01,-2.614738961859490451e-02,-2.614738961859490451e-02,1.332767853510609557e+00
3.730000000000000426e+01,1.679125152100415903e+02,9.530625524468742071e+01,-4.665536536025440689e-02,-4.665536536025440689e-02,1.310593157384717600e+00
3.735000000000000142e+01,1.677736747974394405e+02,9.548856679406458170e+01,-8.892896867963845375e-02,-8.892896867963845375e-02,1.273454957935712617e+00
3.739999999999999858e+01,1.676311910303262778e+02,9.567313500585098041e+01,-1.308025463596966809e-01,-1.308025463596966809e-01,1.257811364292658274e+00
3.745000000000000284e+01,1.674886885359833855e+02,9.585346009667890144e+01,-1.333667121930245114e-01,-1.333667121930245114e-01,1.209003372009106014e+00
3.750000000000000000e+01,1.673451920394735737e+02,9.603673113272267869e+01,-1.881009659134298961e-01,-1.881009659134298961e-01,1.201381612849094394e+00
3.755000000000000426e+01,1.672002289265551553e+02,9.621655943500837793e+01,-2.241730335935928908e-01,-2.241730335935928908e-01,1.141812435788298163e+00
3.760000000000000142e+01,1.670546435806315060e+02,9.639407563124083822e+01,-2.713764612467619575e-01,-2.713764612467619575e-01,1.125334984429815721e+00
3.764999999999999858e+01,1.669059298107143832e+02,9.657269169362399452e+01,-2.618722560957534862e-01,-2.618722560957534862e-01,1.067604997699927116e+00
3.770000000000000284e+01,1.667595944168463689e+02,9.674984019454227280e+01,-2.602368120099907700e-01,-2.602368120099907700e-01,1.042768909162692825e+00
3.775000000000000000e+01,1.666149200551111846e+02,9.692602565430937034e+01,-2.666483761973016953e-01,-2.666483761973016953e-01,9.971898136607342256e-01
3.780000000000000426e+01,1.664702664208895158e+02,9.710265562346924639e+01,-2.059876225824982809e-01,-2.059876225824982809e-01,9.637098051701507018e-01
3.785000000000000142e+01,1.663298839919918919e+02,9.728078432563007993e+01,-2.375254124503482223e-01,-2.375254124503482223e-01,9.356992245119986062e-01
3.789999999999999858e+01,1.661871303943570126e+02,9.746043160132360583e+01,-2.604718500022735195e-01,-2.604718500022735195e-01,8.940222722918761411e-01
3.795000000000000284e+01,1.660441076816507291e+02,9.763900021124075579e+01,-2.957324405713079862e-01,-2.957324405713079862e-01,8.781155398350078967e-01
3.800000000000000000e+01,1.658991972695536958e+02,9.781769525729369263e+01,-3.088066348015501283e-01,-3.088066348015501283e-01,8.218152775183602543e-01
3.805000000000000426e+01,1.657545100775065805e+02,9.799555443646357844e+01,-3.988574628456728610e-01,-3.988574628456728610e-01,8.202559308089484302e-01
3.810000000000000142e+01,1.656065391307419361e+02,9.816916088679698760e+01,-3.966136920609267258e-01,-3.966136920609267258e-01,7.447097498879116095e-01
3.814999999999999858e+01,1.654593878639432489e+02,9.834361786459317045e+01,-3.224521251500855334e-01,-3.224521251500855334e-01,7.363236742357193165e-01
3.820000000000000284e+01,1.653185339465420896e+02,9.851802190950998295e+01,-2.591880192054908383e-01,-2.591880192054908383e-01,6.738272883013384229e-01
3.825000000000000000e+01,1.651808485403071245e+02,9.869603466223063037e+01,-2.611522978323227995e-01,-2.611522978323227995e-01,6.607663124098610563e-01
3.830000000000000426e+01,1.650434280822453559e+02,9.887464851790241482e+01,-2.390554501462277825e-01,-2.390554501462277825e-01,6.227089342858147525e-01
3.835000000000000142e+01,1.649052920935517363e+02,9.905835741684973073e+01,-2.937164438677863920e-01,-2.937164438677863920e-01,5.959205154021547379e-01
3.840000000000000568e+01,1.647635833543380102e+02,9.924228840778752669e+01,-2.467917694133531237e-01,-2.467917694133531237e-01,5.756478384289644978e-01
3.845000000000000284e+01,1.646260176808440576e+02,9.942627017822758262e+01,-2.607657070885193162e-01,-2.607657070885193162e-01,5.335521354604262356e-01
3.850000000000000000e+01,1.644873677486101826e+02,9.961119941365488728e+01,-2.313225299452962014e-01,-2.313225299452962014e-01,5.372490885995377941e-01
3.855000000000000426e+01,1.643505583590563504e+02,9.979795437620794019e+01,-2.036544858459734542e-01,-2.036544858459734542e-01,4.782603141831449634e-01
3.860000000000000142e+01,1.642149165516983089e+02,9.998699230693314632e+01,-1.923296349726886234e-01,-1.923296349726886234e-01,5.088929621136804027e-01
3.865000000000000568e+01,1.640821822463070134e+02,1.001733502310503781e+02,-1.865944828771010922e-01,-1.865944828771010922e-01,4.333525590759387258e-01
3.870000000000000284e+01,1.639488041577558590e+02,1.003622794869138062e+02,-1.646208776619222103e-01,-1.646208776619222103e-01,4.723134670612939012e-01
3.875000000000000000e+01,1.638170800107538128e+02,1.005520550950973302e+02,-1.199341135720459611e-01,-1.199341135720459611e-01,3.961907934546753385e-01
3.880000000000000426e+01,1.636874684556423460e+02,1.007445517320672792e+02,-1.763144048278042775e-01,-1.763144048278042775e-01,4.255819009757016991e-01
3.885000000000000142e+01,1.635558692394791365e+02,1.009339330840605129e+02,-1.794321784194008451e-01,-1.794321784194008451e-01,3.678717117853019802e-01
3.890000000000000568e+01,1.634215150732107702e+02,1.011284060120048451e+02,-2.207736618516053517e-01,-2.207736618516053517e-01,3.781402799371584300e-01
3.895000000000000284e+01,1.632846952584941675e+02,1.013223653540346731e+02,-2.096900184208759232e-01,-2.096900184208759232e-01,3.360493347930827435e-01
3.900000000000000000e+01,1.631477481062204049e+02,1.015191837172794322e+02,-2.723779361244204056e-01,-2.723779361244204056e-01,3.321820152208998511e-01
3.905000000000000426e+01,1.630065632003078520e+02,1.017160007705657421e+02,-2.029759443067562230e-01,-2.029759443067562230e-01,3.017924025531172338e-01
3.910000000000000142e+01,1.628690335243798870e+02,1.019159039501365243e+02,-1.948436642357495585e-01,-1.948436642357495585e-01,2.882988134800958946e-01
3.915000000000000568e+01,1.627329890805998787e+02,1.021152140600699454e+02,-1.652385661927785188e-01,-1.652385661927785188e-01,2.757483632784321070e-01
3.920000000000000284e+01,1.626019901614382945e+02,1.023101933093267917e+02,-1.197160567823027238e-01,-1.197160567823027238e-01,2.490621728591899398e-01
3.925000000000000000e+01,1.624739198014923716e+02,1.025066547471164995e+02,-9.117257394076777599e-02,-9.117257394076777599e-02,2.682765025811635340e-01
3.930000000000000426e+01,1.623476980213342244e+02,1.027039168521394430e+02,-6.401819536624003826e-02,-6.401819536624003826e-02,2.175656260949707654e-01
3.935000000000000142e+01,1.622222624328879022e+02,1.029037057775331334e+02,-1.302447097591767911e-01,-1.302447097591767911e-01,2.723852877078410950e-01
3.940000000000000568e+01,1.620939797404877822e+02,1.031001897200570312e+02,-1.249450968895576553e-01,-1.249450968895576553e-01,1.901504406272913339e-01
3.945000000000000284e+01,1.619663634617232901e+02,1.032968402290207877e+02,-8.568762583437497526e-02,-8.568762583437497526e-02,2.778094391123090978e-01
3.950000000000000000e+01,1.618394065137079849e+02,1.034977289218089567e+02,-9.056827838763935323e-02,-9.056827838763935323e-02,1.653214771839965624e-01
3.955000000000000426e+01,1.617111196623423268e+02,1.037005709764320187e+02,-2.864117059485856570e-02,-2.864117059485856570e-02,2.837137811327444803e-01
3.960000000000000142e+01,1.615840627420818976e+02,1.039096173238656462e+02,-9.085528293796114874e-02,-9.085528293796114874e-02,1.503855814537571611e-01
3.965000000000000568e+01,1.614534630060344682e+02,1.041170520821191587e+02,-8.047690952421129862e-02,-8.047690952421129862e-02,2.833871325308207068e-01
3.970000000000000284e+01,1.613218594071763334e+02,1.043278360919309762e+02,-7.635866621406021959e-02,-7.635866621406021959e-02,1.336263740732199223e-01
3.975000000000000000e+01,1.611882939362119487e+02,1.045428231590382921e+02,-1.400827943558257890e-03,-1.400827943558257890e-03,2.725928816709423663e-01
3.980000000000000426e+01,1.610591928481179309e+02,1.047598631560223907e+02,-1.938953770511505151e-02,-1.938953770511505151e-02,1.239815371764726309e-01
3.985000000000000142e+01,1.609314105409534363e+02,1.049724833649886335e+02,-4.440286201170333402e-02,-4.440286201170333402e-02,2.670062871021952611e-01
3.990000000000000568e+01,1.608042423363364435e+02,1.051810413885750108e+02,-5.528169648454495100e-02,-5.528169648454495100e-02,1.147743037779802716e-01
3.995000000000000284e+01,1.606762316647166529e+02,1.053899022131159597e+02,-4.831139348522388299e-02,-4.831139348522388299e-02,2.699187705057231601e-01
4.000000000000000000e+01,1.605475274789042146e+02,1.056010426729820466e+02,-8.733374871496368819e-02,-8.733374871496368819e-02,1.036521691318564031e-01
4.005000000000000426e+01,1.604186098996011651e+02,1.058078080223942834e+02,-1.558446878731879759e-01,-1.558446878731879759e-01,2.620162950213986708e-01
4.010000000000000142e+01,1.602870200161441403e+02,1.060109796596084522e+02,-1.422758606770752332e-01,-1.422758606770752332e-01,8.517248242830746663e-02
4.015000000000000568e+01,1.601547802369161957e+02,1.062173102234630022e+02,-1.165724920095288081e-01,-1.165724920095288081e-01,2.442617881640435362e-01
4.020000000000000284e+01,1.600240940693382754e+02,1.064243816967226763e+02,-1.152711518301790528e-01,-1.152711518301790528e-01,6.765365911265869281e-02
4.025000000000000000e+01,1.598902044630519583e+02,1.066375784553215027e+02,-6.728556216846888482e-02,-6.728556216846888482e-02,2.383711368243050521e-01
4.030000000000000426e+01,1.597564835143174946e+02,1.068569739847448403e+02,-1.124222524950029001e-01,-1.124222524950029001e-01,5.135878007867682171e-02
4.035000000000000142e+01,1.596206979349992423e+02,1.070745831165650515e+02,-4.145378451814298731e-02,-4.145378451814298731e-02,2.510760724198430327e-01
4.040000000000000568e+01,1.594920682629485214e+02,1.072890867589567137e+02,-3.425866704518373135e-02,-3.425866704518373135e-02,3.901966645712454107e-02
4.045000000000000284e+01,1.593647272238855805e+02,1.075024532580304708e+02,-1.856971523800123730e-02,-1.856971523800123730e-02,2.511183781989907993e-01
4.050000000000000000e+01,1.592353825398257356e+02,1.077213053248351855e+02,-3.738197153109295429e-02,-3.738197153109295429e-02,3.459361462960837408e-02
4.055000000000000426e+01,1.591035343564855111e+02,1.079422191031093803e+02,-1.986782190494570943e-02,-1.986782190494570943e-02,2.370787434882095368e-01
4.060000000000000142e+01,1.589747916357532631e+02,1.081601023658889602e+02,-1.255518976330449732e-01,-1.255518976330449732e-01,3.441460898650179623e-02
4.065000000000000568e+01,1.588411540944903493e+02,1.083729336368868275e+02,-1.549881322225541425e-01,-1.549881322225541425e-01,2.292201097491706752e-01
4.070000000000000284e+01,1.587056000766817476e+02,1.085860992214170437e+02,-1.449477128418874272e-01,-1.449477128418874272e-01,2.632762271470132434e-02
4.075000000000000000e+01,1.585711821204125727e+02,1.087985338173472769e+02,-1.281482990591151228e-01,-1.281482990591151228e-01,2.221631296251574961e-01
4.080000000000000426e+01,1.584367377716778265e+02,1.090133508129472375e+02,-9.550421600574522663e-02,-9.550421600574522663e-02,3.196808729376310332e-02
4.085000000000000142e+01,1.583045941833272536e+02,1.092289611064263823e+02,-1.006873192769703190e-01,-1.006873192769703190e-01,2.139719215552798870e-01
4.090000000000000568e+01,1.581710563992687071e+02,1.094464150454114275e+02,-1.111781353468592193e-01,-1.111781353468592193e-01,4.588758211710618901e-02
4.095000000000000284e+01,1.580382572266596242e+02,1.096616519480759422e+02,-1.057877947429519960e-01,-1.057877947429519960e-01,2.048109157897063104e-01
4.100000000000000000e+01,1.579041840566791848e+02,1.098799408104688808e+02,-5.108941629812329549e-02,-5.108941629812329549e-02,6.212134225200551668e-02
4.105000000000000426e+01,1.577752757667549020e+02,1.100965919946717975e+02,-1.127847189813009215e-01,-1.127847189813009215e-01,1.956121325660134802e-01
4.110000000000000142e+01,1.576410657270278932e+02,1.103145697095065287e+02,-1.289208729923274899e-01,-1.289208729923274899e-01,7.589484378757710425e-02
4.115000000000000568e+01,1.575047288891460084e+02,1.105342533399602445e+02,-9.666814218823277516e-02,-9.666814218823277516e-02,1.823477356124851567e-01
4.120000000000000284e+01,1.573676949443495516e+02,1.107596079025672822e+02,-7.612837604591422835e-02,-7.612837604591422835e-02,1.035622588025573027e-01
4.125000000000000000e+01,1.572312658556035956e+02,1.109870587695069162e+02,-1.799443104838603091e-01,-1.799443104838603091e-01,1.554759025437526254e-01
4.130000000000000426e+01,1.570919113204829500e+02,1.112067089201585048e+02,-1.662213254255267836e-01,-1.662213254255267836e-01,1.343858207656075943e-01
4.135000000000000142e+01,1.569532648561019244e+02,1.114268354137834365e+02,-1.532182444009772548e-01,-1.532182444009772548e-01,1.444011760245570708e-01
4.140000000000000568e+01,1.568168870897437159e+02,1.116452902581545885e+02,-2.358501525968874635e-01,-2.358501525968874635e-01,1.604758540463174232e-01
4.145000000000000284e+01,1.566774307770281780e+02,1.118593275841252250e+02,-1.958965637579842822e-01,-1.958965637579842822e-01,1.454825841187028512e-01
4.150000000000000000e+01,1.565398503259957863e+02,1.120751567621975369e+02,-2.317447943899791085e-01,-2.317447943899791085e-01,1.848301790960292235e-01
4.155000000000000426e+01,1.564003544525392329e+02,1.122894954912579379e+02,-2.964929047376783089e-01,-2.964929047376783089e-01,1.537285353062242677e-01
4.160000000000000142e+01,1.562593774492182490e+02,1.124987614819424806e+02,-2.777356666570317545e-01,-2.777356666570317545e-01,2.110057404576137774e-01
4.165000000000000568e+01,1.561194308465142342e+02,1.127103190082855093e+02,-3.019741501085694835e-01,-3.019741501085694835e-01,1.760486504190365287e-01
4.170000000000000284e+01,1.559794117548667600e+02,1.129181619098590943e+02,-2.882145823955514774e-01,-2.882145823955514774e-01,2.368785746700459716e-01
4.175000000000000000e+01,1.558394177846712125e+02,1.131297522813099050e+02,-1.933057903325569316e-01,-1.933057903325569316e-01,2.016936945780749835e-01
4.180000000000000426e+01,1.557056452235146367e+02,1.133421737489532291e+02,-2.588239315500442395e-01,-2.588239315500442395e-01,2.588331861152171620e-01
4.185000000000000142e+01,1.555702867984396391e+02,1.135494310605650696e+02,-3.213325726022984719e-01,-3.213325726022984719e-01,2.217525557399029346e-01
4.190000000000000568e+01,1.554313648977041282e+02,1.137566196508315244e+02,-2.957023368199768742e-01,-2.957023368199768742e-01,2.803963361818112010e-01
4.195000000000000284e+01,1.552936423870023361e+02,1.139646889377038832e+02,-3.345774403633856031e-01,-3.345774403633856031e-01,2.504055070692396412e-01
4.200000000000000000e+01,1.551558300217152464e+02,1.141688771780917193e+02,-3.781749977412973696e-01,-3.781749977412973696e-01,3.043252227675984356e-01
4.205000000000000426e+01,1.550144730744863750e+02,1.143737352743284532e+02,-3.727941077358833399e-01,-3.727941077358833399e-01,2.857221319724041475e-01
4.210000000000000142e+01,1.548716366274785230e+02,1.145823647674058918e+02,-3.846955308262529072e-01,-3.846955308262529072e-01,3.381405342738228459e-01
4.215000000000000568e+01,1.547256833988261064e+02,1.147957730571902175e+02,-4.086235102938703401e-01,-4.086235102938703401e-01,3.190445950846704792e-01
4.220000000000000284e+01,1.545787755319599910e+02,1.150100612905057886e+02,-3.880827708645935292e-01,-3.880827708645935292e-01,3.810928064154183725e-01
4.225000000000000000e+01,1.544333146029807438e+02,1.152237504790781912e+02,-4.550176315513230207e-01,-4.550176315513230207e-01,3.527439547270664888e-01
4.230000000000000426e+01,1.542833788594721796e+02,1.154365021786740755e+02,-4.179253972566080444e-01,-4.179253972566080444e-01,4.266095283716508924e-01
4.235000000000000142e+01,1.541384288878552127e+02,1.156462490135713779e+02,-4.943478495255040350e-01,-4.943478495255040350e-01,3.933777415432012647e-01
4.240000000000000568e+01,1.539895179615676568e+02,1.158558597273539590e+02,-5.083884626439687526e-01,-5.083884626439687526e-01,4.708146556486029199e-01
4.245000000000000284e+01,1.538405206094974744e+02,1.160625312868673120e+02,-5.467499334477151640e-01,-5.467499334477151640e-01,4.409097825738749199e-01
4.250000000000000000e+01,1.536905783234508363e+02,1.162684868122588568e+02,-5.358479255506541916e-01,-5.358479255506541916e-01,5.206756971454862271e-01
4.255000000000000426e+01,1.535406500376894030e+02,1.164754875671791581e+02,-5.017463442282049657e-01,-5.017463442282049657e-01,4.923355408630854524e-01
4.260000000000000142e+01,1.533937443286885411e+02,1.166841542628277040e+02,-4.364814099377506418e-01,-4.364814099377506418e-01,5.685638782652997492e-01
4.265000000000000568e+01,1.532488895414950036e+02,1.168979196654936175e+02,-4.358697975609253650e-01,-4.358697975609253650e-01,5.322610730721687444e-01
4.270000000000000284e+01,1.531080687319688138e+02,1.171045519859589632e+02,-4.713248342477075470e-01,-4.713248342477075470e-01,6.026106530165572517e-01
4.275000000000000000e+01,1.529673803622783623e+02,1.173076649893798589e+02,-4.597960127034279587e-01,-4.597960127034279587e-01,5.698324606785184487e-01
4.280000000000000426e+01,1.528259759254416110e+02,1.175135295491997312e+02,-4.715077358868275947e-01,-4.715077358868275947e-01,6.387602604439550635e-01
4.285000000000000142e+01,1.526851694953664094e+02,1.177189436947592611e+02,-4.391494612398357811e-01,-4.391494612398357811e-01,6.072449936139127091e-01
4.290000000000000568e+01,1.525489969867710158e+02,1.179210696558356517e+02,-4.066483779397614406e-01,-4.066483779397614406e-01,6.693527329757485989e-01
4.295000000000000284e+01,1.524136772896996774e+02,1.181253817737913181e+02,-4.191760815014632935e-01,-4.191760815014632935e-01,6.378882368629087418e-01
4.300000000000000000e+01,1.522795120303196654e+02,1.183273086485820045e+02,-4.037693460688411839e-01,-4.037693460688411839e-01,6.926643083550747537e-01
4.305000000000000426e+01,1.521463690022336266e+02,1.185320961908274313e+02,-3.563956201537089585e-01,-3.563956201537089585e-01,6.649661320699591371e-01
4.310000000000000142e+01,1.520152449331656612e+02,1.187384100115803705e+02,-3.368043944253521493e-01,-3.368043944253521493e-01,7.104383340502468114e-01
4.315000000000000568e+01,1.518859749263694709e+02,1.189457320542122147e+02,-3.628912242889417716e-01,-3.628912242889417716e-01,6.826570746420502767e-01
4.320000000000000284e+01,1.517544187487268346e+02,1.191528534438739229e+02,-3.895769372670647157e-01,-3.895769372670647157e-01,7.244576249234442322e-01
4.325000000000000000e+01,1.516250296283805028e+02,1.193523282237612477e+02,-3.506574993876047652e-01,-3.506574993876047652e-01,7.047993221986329493e-01
4.330000000000000426e+01,1.514986578457694577e+02,1.195533870117494359e+02,-3.764458429009078233e-01,-3.764458429009078233e-01,7.372687636620739449e-01
4.335000000000000142e+01,1.513703859206161439e+02,1.197531303769607405e+02,-3.742775835880916557e-01,-3.742775835880916557e-01,7.253862161681671195e-01
4.340000000000000568e+01,1.512425725291564618e+02,1.199546466514460406e+02,-3.426462903681525840e-01,-3.426462903681525840e-01,7.511740534155589843e-01
4.345000000000000284e+01,1.511147671352181305e+02,1.201599161782337575e+02,-3.337865894587727644e-01,-3.337865894587727644e-01,7.437751339059001099e-01
4.350000000000000000e+01,1.509890531958518523e+02,1.203637128047815565e+02,-3.208319162954776371e-01,-3.208319162954776371e-01,7.610344372370249078e-01
4.355000000000000426e+01,1.508630604523670797e+02,1.205687315477239423e+02,-2.758582287453915649e-01,-2.758582287453915649e-01,7.581465997713014993e-01
4.360000000000000142e+01,1.507399660833086443e+02,1.207761494681684979e+02,-2.505183742957364235e-01,-2.505183742957364235e-01,7.660512107040025054e-01
4.365000000000000568e+01,1.506175329134670449e+02,1.209845151883036749e+02,-2.128743522800853882e-01,-2.128743522800853882e-01,7.636564103687045746e-01
4.370000000000000284e+01,1.504959246742100731e+02,1.211955788145231168e+02,-2.341508243789801047e-01,-2.341508243789801047e-01,7.642424651478314512e-01
4.375000000000000000e+01,1.503725554215104410e+02,1.214087027179168103e+02,-2.737819472416730959e-01,-2.737819472416730959e-01,7.636190156963356124e-01
4.380000000000000426e+01,1.502451291025586499e+02,1.216234455612445657e+02,-2.395851818974848446e-01,-2.395851818974848446e-01,7.658784159483638110e-01
4.385000000000000142e+01,1.501192767222398743e+02,1.218385904703142586e+02,-2.716104667230191949e-01,-2.716104667230191949e-01,7.663914442661140525e-01
4.390000000000000568e+01,1.499886378187376579e+02,1.220582768672430660e+02,-2.313981563690115095e-01,-2.313981563690115095e-01,7.704003711240339225e-01
4.395000000000000284e+01,1.498612997341643336e+02,1.222783717230056055e+02,-2.237321815725018537e-01,-2.237321815725018537e-01,7.666151806118909340e-01
4.400000000000000000e+01,1.497360537957145823e+02,1.224963015264167012e+02,-1.537453590581953911e-01,-1.537453590581953911e-01,7.702240192707933142e-01
4.405000000000000426e+01,1.496130114399360309e+02,1.227187048596206864e+02,-1.156910774510909595e-01,-1.156910774510909595e-01,7.590460355137876869e-01
4.410000000000000142e+01,1.494876389909815089e+02,1.229485129502154024e+02,-1.097408311696421862e-01,-1.097408311696421862e-01,7.616620225567634073e-01
4.415000000000000568e+01,1.493618889435138044e+02,1.231806727355079971e+02,-1.140852581600770993e-01,-1.140852581600770993e-01,7.408847027369286353e-01
4.420000000000000284e+01,1.492347014391842777e+02,1.234139733935414398e+02,-1.541760832501201939e-01,-1.541760832501201939e-01,7.543341420390153873e-01
4.425000000000000000e+01,1.491048786725790762e+02,1.236455986128205495e+02,-1.690217673434100953e-01,-1.690217673434100953e-01,7.269302276190642287e-01
4.430000000000000426e+01,1.489752114706301995e+02,1.238755660985769822e+02,-1.421860187019532151e-01,-1.421860187019532151e-01,7.558645046173231297e-01
4.435000000000000142e+01,1.488456632573391403e+02,1.241082174370623363e+02,-2.063455488598144039e-01,-2.063455488598144039e-01,7.175418193908013054e-01
4.440000000000000568e+01,1.487134779007854490e+02,1.243377588010891373e+02,-2.104728614560145705e-01,-2.104728614560145705e-01,7.560101572175775830e-01
4.445000000000000284e+01,1.485822066772592223e+02,1.245659064418783686e+02,-2.263853244946877619e-01,-2.263853244946877619e-01,7.157082466583130076e-01
4.450000000000000000e+01,1.484490676265570812e+02,1.247945306519859798e+02,-2.218526042176530433e-01,-2.218526042176530433e-01,7.460981745386169317e-01
4.455000000000000426e+01,1.483152617273782994e+02,1.250241810276673817e+02,-2.224866381154216310e-01,-2.224866381154216310e-01,7.180702264357352593e-01
4.460000000000000142e+01,1.481822004883055968e+02,1.252534325924528389e+02,-1.867637775175115811e-01,-1.867637775175115811e-01,7.375740721703090141e-01
4.465000000000000568e+01,1.480498134783968567e+02,1.254855452083952088e+02,-1.336112334625925713e-01,-1.336112334625925713e-01,7.193334705591872824e-01
4.470000000000000284e+01,1.479217592304617028e+02,1.257173523038623131e+02,-1.788556941133499223e-01,-1.788556941133499223e-01,7.223385761248393155e-01
4.475000000000000000e+01,1.477917620906084721e+02,1.259452579056727046e+02,-2.789776541347867567e-01,-2.789776541347867567e-01,7.159210552729693422e-01
4.480000000000000426e+01,1.476566511327679052e+02,1.261701900722600982e+02,-2.907778312354669659e-01,-2.907778312354669659e-01,7.191623889118217150e-01
4.485000000000000142e+01,1.475201742223252097e+02,1.263951839123480312e+02,-3.171551699812434344e-01,-3.171551699812434344e-01,7.297358118440721020e-01
4.490000000000000568e+01,1.473796519356561987e+02,1.266241947257305327e+02,-2.510746303371468313e-01,-2.510746303371468313e-01,7.258145478540015683e-01
4.495000000000000284e+01,1.472429690411932768e+02,1.268567216768847175e+02,-2.436082095960228067e-01,-2.436082095960228067e-01,7.466360867658913270e-01
4.500000000000000000e+01,1.471059180900098511e+02,1.270900820009400860e+02,-2.306399330673218062e-01,-2.306399330673218062e-01,7.248933606112443195e-01
4.505000000000000426e+01,1.469673585195733381e+02,1.273277343608645822e+02,-2.626555636876438116e-01,-2.626555636876438116e-01,7.618281498024505050e-01
4.510000000000000142e+01,1.468266042162737790e+02,1.275641651123072222e+02,-1.583742216390200408e-01,-1.583742216390200408e-01,7.273417165127440409e-01
4.515000000000000568e+01,1.466906821331536435e+02,1.278073598426666564e+02,-1.472280515996453598e-01,-1.472280515996453598e-01,7.510989195234457627e-01
4.520000000000000284e+01,1.465555048693468336e+02,1.280495318295935192e+02,-1.902190859806255629e-01,-1.902190859806255629e-01,7.214234879935154110e-01
4.525000000000000000e+01,1.464146391607225155e+02,1.282963072828045199e+02,-2.046258523597859758e-01,-2.046258523597859758e-01,7.294080803502995813e-01
4.530000000000000426e+01,1.462756042751303198e+02,1.285381054675110875e+02,-1.396810960132989221e-01,-1.396810960132989221e-01,7.275546125723241220e-01
4.535000000000000142e+01,1.461398783405803670e+02,1.287816005233992200e+02,-1.549745689139000182e-01,-1.549745689139000182e-01,7.140241908710781571e-01
4.540000000000000568e+01,1.460041598872328450e+02,1.290236532410468442e+02,-1.031019065049658123e-01,-1.031019065049658123e-01,7.320473234572262289e-01
4.545000000000000284e+01,1.458713150745830944e+02,1.292663690621763806e+02,-5.320820883378438865e-02,-5.320820883378438865e-02,6.985401050003241519e-01
4.550000000000000000e+01,1.457406454514809013e+02,1.295123533908678155e+02,2.410542933378778674e-02,2.410542933378778674e-02,7.293882096425267081e-01
4.555000000000000426e+01,1.456139655549859810e+02,1.297603090772504117e+02,3.128789925825839480e-02,3.128789925825839480e-02,6.733902250963238467e-01
4.560000000000000142e+01,1.454895673764772255e+02,1.300047672120022071e+02,2.194503518855644292e-02,2.194503518855644292e-02,6.839353226618388737e-01
4.565000000000000568e+01,1.453628689533647105e+02,1.302512847040574115e+02,6.990032255241919457e-02,6.990032255241919457e-02,6.489291459679101814e-01
4.570000000000000284e+01,1.452385290429526776e+02,1.304990154207637261e+02,9.851551955418892670e-02,9.851551955418892670e-02,6.400488724360570147e-01
4.575000000000000000e+01,1.451169882992849409e+02,1.307450678606867029e+02,1.081162298567357322e-01,1.081162298567357322e-01,6.236014785566940111e-01
4.580000000000000426e+01,1.449974386779717577e+02,1.309882681123672228e+02,1.400135129888677443e-01,1.400135129888677443e-01,5.950524676687458658e-01
4.585000000000000142e+01,1.448784827122874788e+02,1.312336971999043840e+02,1.652632430721913959e-01,1.652632430721913959e-01,5.977971781757372982e-01
4.590000000000000568e+01,1.447581057797988535e+02,1.314840104934016836e+02,2.444842577827943675e-01,2.444842577827943675e-01,5.477658405807567243e-01
4.595000000000000284e+01,1.446410748429948967e+02,1.317375819246800290e+02,2.134848667777420606e-01,2.134848667777420606e-01,5.743536986785874321e-01
4.600000000000000000e+01,1.445237214716475194e+02,1.319870062308971796e+02,2.075428823793830091e-01,2.075428823793830091e-01,4.970283977937745568e-01
4.605000000000000426e+01,1.444047094196962462e+02,1.322374349862149643e+02,2.176195010149301334e-01,2.176195010149301334e-01,5.146520413118507165e-01
4.610000000000000142e+01,1.442851301054217856e+02,1.324892791627930535e+02,2.164230525822516682e-01,2.164230525822516682e-01,4.570921262747406622e-01
4.615000000000000568e+01,1.441660925878970829e+02,1.327390206234944685e+02,2.823745814221572115e-01,2.823745814221572115e-01,4.519845333248102559e-01
