t,x,y,a_cmd,a_sat,cte
1.894999999999999929e+01,1.185827402492757443e+02,1.642244730529066388e+01,-5.523303318530245476e-02,-5.523303318530245476e-02,3.159494995810143703e-01
1.900000000000000000e+01,1.187938905987484617e+02,1.664008080660823552e+01,-2.549075359648294084e-02,-2.549075359648294084e-02,3.702819853400983185e-01
1.905000000000000071e+01,1.190082645643856125e+02,1.685809720366400200e+01,-1.031084365148427495e-01,-1.031084365148427495e-01,2.900701593704639314e-01
1.910000000000000142e+01,1.192216185825756725e+02,1.708166622578385230e+01,-1.117160070446716197e-01,-1.117160070446716197e-01,3.183347983422075700e-01
1.915000000000000213e+01,1.194343711342862946e+02,1.730512723980217515e+01,-9.544236671320131815e-02,-9.544236671320131815e-02,3.033541126771432950e-01
1.920000000000000284e+01,1.196468332471565219e+02,1.752643891078824012e+01,-1.008123222562106597e-01,-1.008123222562106597e-01,2.557130405832963582e-01
1.925000000000000000e+01,1.198609512136590354e+02,1.774957566031761758e+01,-1.960718199283869104e-02,-1.960718199283869104e-02,3.328074510552306853e-01
1.930000000000000071e+01,1.200762510739196074e+02,1.796629280266961715e+01,2.357162496530557788e-02,2.357162496530557788e-02,2.470180983120492391e-01
1.935000000000000142e+01,1.202944372814431802e+02,1.818199792172303830e+01,-3.006322971986978912e-02,-3.006322971986978912e-02,2.587325298422100128e-01
1.940000000000000213e+01,1.205095545136915263e+02,1.839925094864472044e+01,1.979122653835351311e-02,1.979122653835351311e-02,2.952872267175528642e-01
1.945000000000000284e+01,1.207263453183058175e+02,1.861367524663482342e+01,1.296028235188744770e-01,1.296028235188744770e-01,2.220996098543280006e-01
1.950000000000000000e+01,1.209498351828268454e+02,1.882487363861084262e+01,1.090644429792138881e-01,1.090644429792138881e-01,2.963904206982520551e-01
1.955000000000000071e+01,1.211687515356658906e+02,1.903306670153638436e+01,1.609693334704800360e-01,1.609693334704800360e-01,2.536181621795883245e-01
1.960000000000000142e+01,1.213914640919668102e+02,1.924090818471636766e+01,1.479124290366305716e-01,1.479124290366305716e-01,2.483026317969626029e-01
1.965000000000000213e+01,1.216131309451573941e+02,1.944874107737773627e+01,1.524521856797182717e-01,1.524521856797182717e-01,3.253839947135220845e-01
1.970000000000000284e+01,1.218331292696318968e+02,1.965492866769099933e+01,1.078324414513303076e-01,1.078324414513303076e-01,2.450360426238237244e-01
1.975000000000000000e+01,1.220513239100257579e+02,1.986322038502784082e+01,1.630085203702223151e-01,1.630085203702223151e-01,2.995838034343769607e-01
1.980000000000000071e+01,1.222721253542632951e+02,2.006893044097981971e+01,1.495401191591604062e-01,1.495401191591604062e-01,2.835223937134498939e-01
1.985000000000000142e+01,1.224934058290248515e+02,2.027699506693963727e+01,1.249091685697560905e-01,1.249091685697560905e-01,2.637892562586556799e-01
1.990000000000000213e+01,1.227116364992405835e+02,2.048398382870162138e+01,1.377800872468377125e-01,1.377800872468377125e-01,3.514918952536731922e-01
1.995000000000000284e+01,1.229269536227695170e+02,2.068782403802604719e+01,1.551121105162183988e-01,1.551121105162183988e-01,2.649617046662720021e-01
2.000000000000000000e+01,1.231423958711688300e+02,2.089002811160572293e+01,1.678639913321357535e-01,1.678639913321357535e-01,3.143098184027732778e-01
2.005000000000000071e+01,1.233593481700970926e+02,2.109249891333902127e+01,1.898279371111952774e-01,1.898279371111952774e-01,3.022671045029150516e-01
2.010000000000000142e+01,1.235771968103539677e+02,2.129455069810962797e+01,1.643593493127256111e-01,1.643593493127256111e-01,2.873633905158797242e-01
2.015000000000000213e+01,1.237931309002581770e+02,2.149673964910522272e+01,1.844548077145862774e-01,1.844548077145862774e-01,3.628260859193003229e-01
2.020000000000000284e+01,1.240088279153028594e+02,2.169744164715959300e+01,1.671762104624552048e-01,1.671762104624552048e-01,2.904692575753284323e-01
2.025000000000000000e+01,1.242254171254191419e+02,2.190053532672839154e+01,1.071306055373219823e-01,1.071306055373219823e-01,3.436992471394902382e-01
2.030000000000000071e+01,1.244421680756542798e+02,2.210856700341463466e+01,7.090103144282719483e-02,7.090103144282719483e-02,3.200794408878725461e-01
2.035000000000000142e+01,1.246569947959499132e+02,2.231831493732431326e+01,4.415209052568244696e-02,4.415209052568244696e-02,3.035662282440566573e-01
2.040000000000000213e+01,1.248705308854669624e+02,2.252898730926206028e+01,-1.657618381254024817e-02,-1.657618381254024817e-02,3.684689262044923419e-01
2.045000000000000284e+01,1.250816989695469488e+02,2.274288960241451107e+01,-5.314357235122196821e-02,-5.314357235122196821e-02,2.860416636776717536e-01
2.050000000000000000e+01,1.252932327126024745e+02,2.296016253676047114e+01,-8.020340476103295091e-02,-8.020340476103295091e-02,3.218350563703107348e-01
2.055000000000000071e+01,1.255013523069068810e+02,2.317626718048227730e+01,-9.460115467268477574e-02,-9.460115467268477574e-02,2.969572164379580270e-01
2.060000000000000142e+01,1.257071315700439982e+02,2.339107730329743617e+01,-1.144972895214585590e-01,-1.144972895214585590e-01,2.625188971288558437e-01
2.065000000000000213e+01,1.259111702789202099e+02,2.360566304639111834e+01,-1.173779348061514266e-01,-1.173779348061514266e-01,3.331100146786949989e-01
2.070000000000000284e+01,1.261153221672944653e+02,2.382020443884135119e+01,-1.407734323668440313e-01,-1.407734323668440313e-01,2.311716555595988154e-01
2.075000000000000000e+01,1.263181980559011066e+02,2.403527895807583548e+01,-8.900307972432867920e-02,-8.900307972432867920e-02,2.778605689433151782e-01
2.080000000000000071e+01,1.265236465692780001e+02,2.424796185446109575e+01,-8.776148102566010134e-02,-8.776148102566010134e-02,2.390114429123325612e-01
2.085000000000000142e+01,1.267293396862623496e+02,2.446046055918654005e+01,-7.218974259402248517e-02,-7.218974259402248517e-02,2.126589532719059539e-01
2.090000000000000213e+01,1.269365286912483981e+02,2.467279355714669009e+01,-4.248147041982186511e-02,-4.248147041982186511e-02,2.860137021971289606e-01
2.095000000000000284e+01,1.271439220259680241e+02,2.488249868808964038e+01,-1.421379224272931868e-02,-1.421379224272931868e-02,1.821545876231726868e-01
2.100000000000000000e+01,1.273516126896364256e+02,2.508978861872035893e+01,3.611730124460841868e-03,3.611730124460841868e-03,2.609088066020429086e-01
2.105000000000000071e+01,1.275608948979927959e+02,2.529686756253571644e+01,3.272383785986391486e-02,3.272383785986391486e-02,2.021738752735405542e-01
2.110000000000000142e+01,1.277704744202941072e+02,2.550166028006896468e+01,3.505503533349407091e-02,3.505503533349407091e-02,2.003411770299241557e-01
2.115000000000000213e+01,1.279823503168710062e+02,2.570840580006763432e+01,-6.775649958776739333e-03,-6.775649958776739333e-03,2.592077586342850237e-01
2.120000000000000284e+01,1.281966322847084996e+02,2.592117012849480417e+01,-4.550044313896575709e-02,-4.550044313896575709e-02,1.676462337120701862e-01
2.125000000000000000e+01,1.284108693739114813e+02,2.613718015060638677e+01,-6.176018969416164489e-02,-6.176018969416164489e-02,2.529087360897055992e-01
2.130000000000000071e+01,1.286248833306524659e+02,2.635424974272876852e+01,-6.016308380354760260e-02,-6.016308380354760260e-02,1.895775405047716855e-01
2.135000000000000142e+01,1.288399877375431402e+02,2.657201442657165913e+01,-3.221123385463840749e-02,-3.221123385463840749e-02,1.685150621014077088e-01
2.140000000000000213e+01,1.290569599509120167e+02,2.678895118870725156e+01,-4.744641977117641102e-02,-4.744641977117641102e-02,2.665936393221091105e-01
2.145000000000000284e+01,1.292741448020211692e+02,2.700729334072012122e+01,2.771602225191967597e-02,2.771602225191967597e-02,1.412905897990439086e-01
2.150000000000000000e+01,1.294960719016752932e+02,2.722336959222757713e+01,-9.570586017975444768e-03,-9.570586017975444768e-03,2.040328063128206415e-01
2.155000000000000071e+01,1.297132495011740332e+02,2.743816762872825876e+01,-1.190861527153451276e-02,-1.190861527153451276e-02,2.025957565867217425e-01
2.160000000000000142e+01,1.299307482034678856e+02,2.765345120138619350e+01,-4.574526178278200128e-02,-4.574526178278200128e-02,1.347491262594387729e-01
2.165000000000000213e+01,1.301485678652509819e+02,2.787189002579775021e+01,-1.692437582148018788e-02,-1.692437582148018788e-02,2.589944501801708654e-01
2.170000000000000284e+01,1.303690577665887247e+02,2.809017898973822724e+01,-2.015221766560860647e-02,-2.015221766560860647e-02,1.459509646090119683e-01
2.175000000000000000e+01,1.305883558764710699e+02,2.830753428070377709e+01,-2.383365905676038468e-02,-2.383365905676038468e-02,1.576745424979043853e-01
2.180000000000000071e+01,1.308067737721054016e+02,2.852428496208062469e+01,-5.641445484664795590e-02,-5.641445484664795590e-02,2.309772226023627528e-01
2.185000000000000142e+01,1.310210957118322597e+02,2.873981217748875494e+01,-6.316898989800195929e-02,-6.316898989800195929e-02,1.073027045110852840e-01
2.190000000000000213e+01,1.312344177808152779e+02,2.895484120022796048e+01,-9.033875586530652757e-02,-9.033875586530652757e-02,2.123812955640843880e-01
2.195000000000000284e+01,1.314472144378522955e+02,2.917165076239819044e+01,-9.360212635010893567e-02,-9.360212635010893567e-02,1.493851068499111867e-01
2.200000000000000000e+01,1.316587741355172909e+02,2.938726374200494362e+01,-7.007569716944615779e-02,-7.007569716944615779e-02,1.161789337822240475e-01
2.205000000000000071e+01,1.318719743536832993e+02,2.960221799694416589e+01,-8.466445718839057943e-02,-8.466445718839057943e-02,2.374777828182147166e-01
2.210000000000000142e+01,1.320859426659573614e+02,2.981891360842148941e+01,-7.869532603547084448e-02,-7.869532603547084448e-02,7.860090388862681077e-02
2.215000000000000213e+01,1.323012273150237661e+02,3.003621340351833169e+01,-1.034398218786130863e-01,-1.034398218786130863e-01,1.740034145953936739e-01
2.220000000000000284e+01,1.325161827379991166e+02,3.025525050826735551e+01,-8.337121032014482847e-02,-8.337121032014482847e-02,1.569172187341520974e-01
2.225000000000000000e+01,1.327318133015118349e+02,3.047284963041089512e+01,-4.862106916212967367e-02,-4.862106916212967367e-02,6.891376327464153462e-02
2.230000000000000071e+01,1.329472527175981327e+02,3.068712926376940686e+01,-1.844818382717885313e-02,-1.844818382717885313e-02,2.439869044622217098e-01
2.235000000000000142e+01,1.331603466266086855e+02,3.089636451468166811e+01,-7.633791420217105050e-02,-7.633791420217105050e-02,7.477391559824154987e-02
2.240000000000000213e+01,1.333718499755638902e+02,3.110915135019562072e+01,-1.135722193497895882e-01,-1.135722193497895882e-01,1.438737747009597445e-01
2.245000000000000284e+01,1.335821126277743360e+02,3.132399605061547021e+01,-9.318351215014539224e-02,-9.318351215014539224e-02,1.652716036324939908e-01
2.250000000000000000e+01,1.337926316219084697e+02,3.153691837005217380e+01,-7.029012308320521651e-02,-7.029012308320521651e-02,4.386686209551057813e-02
2.255000000000000071e+01,1.340069708854304622e+02,3.175133224897584583e+01,-1.479820602943258956e-01,-1.479820602943258956e-01,2.313402247356143859e-01
2.260000000000000142e+01,1.342168983169447642e+02,3.196844029272314813e+01,-1.738608052894117240e-01,-1.738608052894117240e-01,7.208070268121370694e-02
2.265000000000000213e+01,1.344242792077855597e+02,3.218496256805733680e+01,-1.423069978572864824e-01,-1.423069978572864824e-01,1.266227271086224349e-01
2.270000000000000284e+01,1.346337912796844023e+02,3.240055814210137441e+01,-1.345543055939935062e-01,-1.345543055939935062e-01,1.741815553257710092e-01
2.275000000000000000e+01,1.348466242557310295e+02,3.261803785234763353e+01,-1.595318029288281814e-01,-1.595318029288281814e-01,2.699259782667120383e-02
2.280000000000000071e+01,1.350556073893106088e+02,3.283410292458121660e+01,-1.294089745590946694e-01,-1.294089745590946694e-01,2.185545168470928168e-01
2.285000000000000142e+01,1.352657261617786162e+02,3.304848165886276234e+01,-1.595043319676711646e-01,-1.595043319676711646e-01,9.098637673182559393e-02
2.290000000000000213e+01,1.354756529978029960e+02,3.326483191850789467e+01,-1.171485958984867376e-01,-1.171485958984867376e-01,1.218344146088606722e-01
2.295000000000000284e+01,1.356868179951869138e+02,3.347856035939665986e+01,-9.213166371551435863e-02,-9.213166371551435863e-02,1.947047451985080002e-01
2.300000000000000000e+01,1.358988304790695167e+02,3.369051132059493625e+01,-9.013737738380397935e-02,-9.013737738380397935e-02,5.826185268975043324e-02
2.305000000000000071e+01,1.361079877299396230e+02,3.389933601355144077e+01,-7.595616543658778586e-02,-7.595616543658778586e-02,2.212479923816467742e-01
2.310000000000000142e+01,1.363182936178098430e+02,3.410799327759833233e+01,-3.859576881111157626e-02,-3.859576881111157626e-02,1.063979054330137231e-01
2.315000000000000213e+01,1.365289792198048815e+02,3.431352803461555823e+01,-8.226775990354569593e-03,-8.226775990354569593e-03,1.367847673701465261e-01
2.320000000000000284e+01,1.367395174506140449e+02,3.451627669356544459e+01,-2.703006908464004182e-02,-2.703006908464004182e-02,1.849900492374856875e-01
2.325000000000000000e+01,1.369479135396780407e+02,3.471860051986262619e+01,-8.241824329671501581e-02,-8.241824329671501581e-02,7.465933415049620658e-02
2.330000000000000071e+01,1.371529604459263112e+02,3.492272903640953530e+01,-2.271602688638440712e-02,-2.271602688638440712e-02,2.525656444886075214e-01
2.335000000000000142e+01,1.373649586909123173e+02,3.512808256402711748e+01,-4.254579236734007397e-02,-4.254579236734007397e-02,8.791877773397749340e-02
2.340000000000000213e+01,1.375744633223536653e+02,3.533272518297930986e+01,-7.145509187851098454e-02,-7.145509187851098454e-02,1.682188061357278719e-01
2.345000000000000284e+01,1.377801337427610235e+02,3.553638670272420086e+01,-7.465951945631210673e-02,-7.465951945631210673e-02,1.564619640282176039e-01
2.350000000000000000e+01,1.379874822262329417e+02,3.574163765059583397e+01,-1.088669466905327898e-01,-1.088669466905327898e-01,1.040751903956945168e-01
2.355000000000000071e+01,1.381924157520529945e+02,3.594768863373179357e+01,-1.312802371766761678e-01,-1.312802371766761678e-01,2.372889307853145446e-01
2.360000000000000142e+01,1.384007761250776412e+02,3.615838006501796542e+01,-1.194702766492106993e-01,-1.194702766492106993e-01,9.259531336028684056e-02
2.365000000000000213e+01,1.386076249604747375e+02,3.636670379600344205e+01,-2.710636521446983110e-02,-2.710636521446983110e-02,2.070488616461898246e-01
2.370000000000000284e+01,1.388149935565500357e+02,3.656719984970654735e+01,-3.179585087096279544e-02,-3.179585087096279544e-02,1.422188193798908928e-01
2.375000000000000000e+01,1.390213057920628899e+02,3.676700659502257906e+01,6.972320373809314832e-03,6.972320373809314832e-03,1.424934785710139096e-01
2.380000000000000071e+01,1.392267485400730038e+02,3.696266027505184582e+01,2.608648274448330598e-02,2.608648274448330598e-02,2.014272383512294429e-01
2.385000000000000142e+01,1.394318733395344907e+02,3.715636186333640723e+01,7.802825277596871223e-02,7.802825277596871223e-02,9.747909082785805035e-02
2.390000000000000213e+01,1.396393167716448147e+02,3.734777540209651647e+01,8.025979535616896421e-02,8.025979535616896421e-02,2.588391886293928690e-01
2.395000000000000284e+01,1.398462594413805959e+02,3.753877232388214935e+01,1.772022366509465596e-01,1.772022366509465596e-01,8.196058432000412342e-02
2.400000000000000000e+01,1.400549266147219782e+02,3.772325008832029170e+01,1.398532073873476334e-01,1.398532073873476334e-01,2.008543645344330886e-01
2.405000000000000071e+01,1.402628330423098646e+02,3.791008628705004213e+01,1.815406048744165612e-01,1.815406048744165612e-01,1.039204920136284627e-01
2.410000000000000142e+01,1.404698922583134504e+02,3.809322440037899327e+01,1.791386669199969139e-01,1.791386669199969139e-01,1.387478718586199478e-01
2.415000000000000213e+01,1.406778918518292585e+02,3.827767933381263532e+01,2.075943769568558139e-01,2.075943769568558139e-01,1.481624598213841792e-01
2.420000000000000284e+01,1.408852009586386487e+02,3.845949973516369624e+01,1.896550685474840958e-01,1.896550685474840958e-01,7.846256570918268280e-02
2.425000000000000000e+01,1.410905379008860336e+02,3.864098800903600051e+01,2.197957723951273201e-01,2.197957723951273201e-01,1.968866163718729356e-01
2.430000000000000071e+01,1.412935350485073513e+02,3.881791080194969368e+01,1.996643843440913391e-01,1.996643843440913391e-01,3.364363042721411207e-02
2.435000000000000142e+01,1.414944621142503820e+02,3.899526894373851604e+01,1.869174220950952647e-01,1.869174220950952647e-01,2.370488984853167669e-01
2.440000000000000213e+01,1.416940113790327871e+02,3.917303935645755786e+01,1.502214203690134531e-01,1.502214203690134531e-01,3.473745022325093468e-02
2.445000000000000284e+01,1.418937466248935664e+02,3.935380777081748960e+01,1.884021589805089658e-01,1.884021589805089658e-01,2.271878259605042416e-01
2.450000000000000000e+01,1.420992856566080889e+02,3.953710825135437545e+01,2.298437693731304188e-01,2.298437693731304188e-01,7.553280908195833532e-02
2.455000000000000071e+01,1.423009878375442838e+02,3.971394065441205612e+01,2.165466495716458772e-01,2.165466495716458772e-01,1.900453089262171547e-01
2.460000000000000142e+01,1.425023379045360059e+02,3.989162419891824385e+01,1.723994110885095910e-01,1.723994110885095910e-01,1.211395362011774002e-01
2.465000000000000213e+01,1.427004900127822964e+02,4.007069604936910423e+01,1.289622496598120671e-01,1.289622496598120671e-01,1.660553746146345711e-01
2.470000000000000284e+01,1.428965213306009332e+02,4.025148929833746791e+01,1.048478391381589270e-01,1.048478391381589270e-01,1.588580327472415010e-01
2.475000000000000000e+01,1.430916356177334876e+02,4.043396277205024347e+01,5.809997034663913484e-02,5.809997034663913484e-02,1.444704429540252799e-01
2.480000000000000071e+01,1.432821004611314208e+02,4.061586883488670452e+01,9.195276004171593076e-02,9.195276004171593076e-02,1.895095883556022209e-01
2.485000000000000142e+01,1.434722205263578587e+02,4.079457419391378892e+01,1.567885329375955372e-01,1.567885329375955372e-01,1.311672104944872352e-01
2.490000000000000213e+01,1.436673980493676765e+02,4.097244440818729316e+01,2.190479796519545774e-01,2.190479796519545774e-01,2.188748372351322080e-01
2.495000000000000284e+01,1.438662661913197383e+02,4.114916765450458769e+01,1.694488026546445425e-01,1.694488026546445425e-01,1.332144726410164071e-01
2.500000000000000000e+01,1.440644622799898968e+02,4.132967840408848303e+01,1.648527824080489035e-01,1.648527824080489035e-01,2.599191238716387353e-01
2.505000000000000071e+01,1.442633989656904419e+02,4.151131516195730597e+01,2.116943574369831993e-01,2.116943574369831993e-01,1.415187136544810431e-01
2.510000000000000142e+01,1.444629613501851111e+02,4.168993934987851446e+01,2.172452195111670981e-01,2.172452195111670981e-01,2.800603985607308943e-01
2.515000000000000213e+01,1.446613828693638197e+02,4.186668321809638371e+01,2.387636346711216329e-01,2.387636346711216329e-01,1.656799971962448770e-01
2.520000000000000284e+01,1.448602102037915813e+02,4.204267405807872393e+01,2.290093407454425745e-01,2.290093407454425745e-01,2.671942070413156345e-01
2.525000000000000000e+01,1.450587732826682270e+02,4.221917496790985069e+01,2.283538728987337674e-01,2.283538728987337674e-01,1.965198287485152295e-01
2.530000000000000071e+01,1.452570760252141042e+02,4.239630665097236317e+01,2.261608507605099294e-01,2.261608507605099294e-01,2.590771103714608059e-01
2.535000000000000142e+01,1.454534709769292249e+02,4.257137111571639565e+01,1.740667231822936312e-01,1.740667231822936312e-01,2.279320502649758995e-01
2.540000000000000213e+01,1.456479314302733314e+02,4.275003423954543536e+01,1.575923184747026196e-01,1.575923184747026196e-01,2.557099237826444549e-01
2.545000000000000284e+01,1.458432355052590879e+02,4.293097022475956948e+01,2.321414933795129809e-01,2.321414933795129809e-01,2.541648710886777462e-01
2.550000000000000000e+01,1.460420508825126262e+02,4.310946476451457698e+01,2.661622622956515971e-01,2.661622622956515971e-01,2.525868663999895625e-01
2.555000000000000071e+01,1.462420172342258127e+02,4.328583099520867705e+01,2.413733854675435275e-01,2.413733854675435275e-01,2.920951248463796723e-01
2.560000000000000142e+01,1.464408566446014959e+02,4.346424356707030512e+01,2.880644233499653484e-01,2.880644233499653484e-01,2.617728939673809041e-01
2.565000000000000213e+01,1.466437318623139845e+02,4.364133383935831745e+01,2.525415774202806052e-01,2.525415774202806052e-01,3.338545100510820207e-01
2.570000000000000284e+01,1.468460405283162800e+02,4.382227485219974739e+01,1.830155034553138105e-01,1.830155034553138105e-01,2.785247301631980088e-01
2.575000000000000000e+01,1.470440751487853959e+02,4.400493073991520276e+01,2.053114973846027480e-01,2.053114973846027480e-01,3.742164424754541030e-01
2.580000000000000071e+01,1.472410224192462351e+02,4.418597691053957277e+01,1.693758579850823676e-01,1.693758579850823676e-01,2.910891880068967597e-01
2.585000000000000142e+01,1.474381003016725913e+02,4.436934286726957311e+01,1.268152928331352236e-01,1.268152928331352236e-01,3.657824885690426076e-01
2.590000000000000213e+01,1.476325122907396121e+02,4.455442554352168116e+01,1.634995762805137587e-01,1.634995762805137587e-01,3.031246320364340274e-01
2.595000000000000284e+01,1.478271874360476943e+02,4.473688927247315661e+01,1.588426866642261015e-01,1.588426866642261015e-01,3.506817553783683761e-01
2.600000000000000000e+01,1.480257895738714922e+02,4.492293708752890780e+01,1.457861558386588652e-01,1.457861558386588652e-01,3.214496973375692845e-01
2.605000000000000071e+01,1.482218869853801948e+02,4.510808173450870129e+01,1.708333988049722807e-01,1.708333988049722807e-01,3.377559080413770065e-01
2.610000000000000142e+01,1.484198384144272893e+02,4.529256639555706698e+01,8.245671255697077651e-02,8.245671255697077651e-02,3.442899381835412553e-01
2.615000000000000213e+01,1.486127020586484662e+02,4.548049250712585945e+01,1.729553414189783159e-02,1.729553414189783159e-02,3.275531621141145044e-01
2.620000000000000284e+01,1.488054592281615953e+02,4.567408059529567765e+01,1.643376632684157013e-02,1.643376632684157013e-02,3.594346149466668416e-01
2.625000000000000000e+01,1.489990818459669129e+02,4.586869158747135344e+01,9.260860964682615659e-02,9.260860964682615659e-02,3.072695346723370302e-01
2.630000000000000071e+01,1.492002744134087209e+02,4.606332624345573379e+01,5.439184940937521334e-02,5.439184940937521334e-02,3.873523707262919724e-01
2.635000000000000142e+01,1.493988212433068554e+02,4.625904330934320541e+01,1.125012187777630207e-01,1.125012187777630207e-01,3.028222687636145105e-01
2.640000000000000213e+01,1.496003022323716607e+02,4.645212226937526623e+01,6.992955410967717500e-02,6.992955410967717500e-02,3.624780759030593047e-01
2.645000000000000284e+01,1.497992626754152923e+02,4.664687491151444476e+01,2.488771539593846466e-03,2.488771539593846466e-03,3.124961964924075075e-01
2.650000000000000000e+01,1.499896678058855173e+02,4.683918750684799193e+01,3.471209705333844209e-02,3.471209705333844209e-02,3.306091290701650975e-01
2.655000000000000071e+01,1.501822221031173115e+02,4.703040478416284742e+01,-7.354880436826320700e-02,-7.354880436826320700e-02,3.182229999647308571e-01
2.660000000000000142e+01,1.503704968351604805e+02,4.722718925724851147e+01,-1.044185648829486085e-01,-1.044185648829486085e-01,2.998334937663009736e-01
2.665000000000000213e+01,1.505551573097339997e+02,4.742295811080825985e+01,-1.233263031261116333e-01,-1.233263031261116333e-01,3.181402240717468577e-01
2.670000000000000284e+01,1.507390441353010431e+02,4.761929464659331046e+01,-1.371108229887502417e-01,-1.371108229887502417e-01,2.641051767251429983e-01
2.675000000000000000e+01,1.509222243530558387e+02,4.781572419195696710e+01,-1.357186477719580786e-01,-1.357186477719580786e-01,3.196435128373127932e-01
2.680000000000000071e+01,1.511058847812169006e+02,4.801219900573529742e+01,-6.487746316670976732e-02,-6.487746316670976732e-02,2.308613352035050748e-01
2.685000000000000142e+01,1.512901550474161922e+02,4.820261397952292981e+01,-1.115585790271331895e-02,-1.115585790271331895e-02,3.287589115165638898e-01
2.690000000000000213e+01,1.514759601331754482e+02,4.838960769188170019e+01,-1.178937164452324438e-01,-1.178937164452324438e-01,2.162805899265246856e-01
2.695000000000000284e+01,1.516563589449135918e+02,4.858060863624185544e+01,-1.603192403960899681e-01,-1.603192403960899681e-01,3.046292441639867898e-01
2.700000000000000000e+01,1.518337698220054790e+02,4.877237216482779303e+01,-1.652966320086679541e-01,-1.652966320086679541e-01,1.931263133502083285e-01
2.705000000000000071e+01,1.520096210679632804e+02,4.896258892267657359e+01,-1.229908095380935068e-01,-1.229908095380935068e-01,2.691834409215725366e-01
2.710000000000000142e+01,1.521872934211600068e+02,4.915027085853710531e+01,-1.233934142161068753e-01,-1.233934142161068753e-01,1.730175683990312907e-01
2.715000000000000213e+01,1.523664886855363250e+02,4.933922246586224247e+01,-7.991584503385301685e-02,-7.991584503385301685e-02,2.388511336202633062e-01
2.720000000000000284e+01,1.525493035763805381e+02,4.952752142127327062e+01,-1.029292642462103363e-01,-1.029292642462103363e-01,1.652140220614858601e-01
2.725000000000000000e+01,1.527353851003364582e+02,4.972063104652396248e+01,-7.281322099293743855e-02,-7.281322099293743855e-02,2.026763771439247519e-01
2.730000000000000071e+01,1.529261374017922606e+02,4.991549120597207434e+01,-1.447799347214708543e-01,-1.447799347214708543e-01,1.771857667435230155e-01
2.735000000000000142e+01,1.531184913010368973e+02,5.011808999831617228e+01,-5.765942980096162157e-02,-5.765942980096162157e-02,1.513115264173200136e-01
2.740000000000000213e+01,1.533171785925127892e+02,5.031874769729527230e+01,-4.892596644589859017e-02,-4.892596644589859017e-02,2.163765297359415973e-01
2.745000000000000284e+01,1.535186531039668694e+02,5.052112124008525740e+01,-5.092728377439493387e-02,-5.092728377439493387e-02,1.085895553298109606e-01
2.750000000000000000e+01,1.537206158846342419e+02,5.072401284973143731e+01,-6.354488751439267558e-02,-6.354488751439267558e-02,2.577281196453076184e-01
2.755000000000000071e+01,1.539241533716700019e+02,5.092950331297764421e+01,-6.818910746578593640e-02,-6.818910746578593640e-02,1.072840376977066412e-01
2.760000000000000142e+01,1.541285322568673735e+02,5.113598481111015559e+01,-3.757910951187271031e-02,-3.757910951187271031e-02,1.785492482642578038e-01
2.765000000000000213e+01,1.543368537789937989e+02,5.134338990000039615e+01,-5.206468309622495211e-02,-5.206468309622495211e-02,1.618070864492035521e-01
2.770000000000000284e+01,1.545468205346557227e+02,5.155350048435608556e+01,-4.100095094310823168e-02,-4.100095094310823168e-02,1.003190324054906712e-01
2.775000000000000000e+01,1.547612970443427116e+02,5.176692051028391006e+01,-3.684074035829162930e-02,-3.684074035829162930e-02,2.517417198259584432e-01
2.780000000000000071e+01,1.549769001078563235e+02,5.198091929187415872e+01,-8.111793542752981923e-02,-8.111793542752981923e-02,8.477510523321438174e-02
2.785000000000000142e+01,1.551893661089670502e+02,5.219571952112636382e+01,-8.151832645043873005e-02,-8.151832645043873005e-02,1.622110178143929549e-01
2.790000000000000213e+01,1.553992297983280935e+02,5.240781700659159981e+01,-5.950148328648199869e-02,-5.950148328648199869e-02,1.601816607416173821e-01
2.795000000000000284e+01,1.556110002492745537e+02,5.261968188311334416e+01,-2.711180103985417339e-02,-2.711180103985417339e-02,7.192025615087184465e-02
2.800000000000000000e+01,1.558241849238922327e+02,5.282992103066504797e+01,2.835892115194284680e-03,2.835892115194284680e-03,2.519294159354722451e-01
2.805000000000000071e+01,1.560406912566213009e+02,5.304060225444294474e+01,1.773350102680567447e-02,1.773350102680567447e-02,7.405722010425236368e-02
2.810000000000000142e+01,1.562604305942522274e+02,5.325313921089382063e+01,3.597505722372503628e-02,3.597505722372503628e-02,1.453596366461584188e-01
2.815000000000000213e+01,1.564806378337779336e+02,5.346447361067981774e+01,1.218124936660086761e-02,1.218124936660086761e-02,1.760294824553187421e-01
2.820000000000000284e+01,1.567009294410977986e+02,5.367809876171705241e+01,6.711607536942984509e-02,6.711607536942984509e-02,5.520936114260933253e-02
2.825000000000000000e+01,1.569230588121858148e+02,5.388863432807539766e+01,1.015860477948756918e-01,1.015860477948756918e-01,2.204085787133203134e-01
2.830000000000000071e+01,1.571478484156691309e+02,5.409873440676071965e+01,1.481395964065417847e-01,1.481395964065417847e-01,1.109913749041710335e-01
2.835000000000000142e+01,1.573746775419556059e+02,5.430714621166278278e+01,1.867922718227433831e-01,1.867922718227433831e-01,1.169907426293425173e-01
2.840000000000000213e+01,1.576030089599866812e+02,5.451365609065792484e+01,2.012845763977475499e-01,2.012845763977475499e-01,2.257081002389751678e-01
2.845000000000000284e+01,1.578314268421942472e+02,5.471964144326551605e+01,2.026739455025139136e-01,2.026739455025139136e-01,9.115354963993918536e-02
