x,y,psi,kappa,s
1.588267701566662140e+02,5.580640782238570807e+01,7.691721025181532667e-01,0.000000000000000000e+00,1.813237699660388103e+02
1.591842799186323987e+02,5.615249989607855241e+01,7.691721025181532667e-01,0.000000000000000000e+00,1.818213570974782556e+02
1.595417896805985833e+02,5.649859196977140385e+01,7.691721025181532667e-01,0.000000000000000000e+00,1.823189442289177009e+02
1.598992994425647396e+02,5.684468404346425530e+01,7.691721025181532667e-01,0.000000000000000000e+00,1.828165313603571178e+02
1.602568092045309243e+02,5.719077611715710674e+01,7.691721025181532667e-01,0.000000000000000000e+00,1.833141184917965631e+02
1.606143189664970805e+02,5.753686819084995818e+01,7.691721025181532667e-01,0.000000000000000000e+00,1.838117056232359801e+02
1.609718287284632652e+02,5.788296026454280252e+01,7.691721025181532667e-01,0.000000000000000000e+00,1.843092927546754254e+02
1.613293384904294498e+02,5.822905233823565396e+01,7.691721025181532667e-01,0.000000000000000000e+00,1.848068798861148707e+02
1.616868482523956061e+02,5.857514441192850541e+01,7.691721025181532667e-01,0.000000000000000000e+00,1.853044670175542876e+02
1.620443580143617908e+02,5.892123648562134974e+01,7.691721025181532667e-01,0.000000000000000000e+00,1.858020541489937330e+02
1.624018677763279470e+02,5.926732855931420119e+01,7.691721025181532667e-01,0.000000000000000000e+00,1.862996412804331499e+02
1.627593775382941317e+02,5.961342063300705263e+01,7.691721025181532667e-01,0.000000000000000000e+00,1.867972284118725952e+02
1.631168873002603164e+02,5.995951270669990407e+01,7.691721025181532667e-01,0.000000000000000000e+00,1.872948155433120405e+02
1.634743970622265010e+02,6.030560478039275552e+01,7.691721025181532667e-01,0.000000000000000000e+00,1.877924026747514858e+02
1.638319068241926573e+02,6.065169685408559985e+01,7.691721025181532667e-01,0.000000000000000000e+00,1.882899898061909028e+02
1.641894165861588135e+02,6.099778892777845130e+01,7.691721025181532667e-01,0.000000000000000000e+00,1.887875769376303197e+02
1.645469263481249982e+02,6.134388100147130274e+01,7.691721025181532667e-01,0.000000000000000000e+00,1.892851640690697650e+02
1.649044361100911829e+02,6.168997307516414708e+01,7.691721025181532667e-01,0.000000000000000000e+00,1.897827512005092103e+02
1.652619458720573675e+02,6.203606514885699852e+01,7.691721025181532667e-01,0.000000000000000000e+00,1.902803383319486557e+02
1.656194556340235238e+02,6.238215722254984996e+01,7.691721025181532667e-01,0.000000000000000000e+00,1.907779254633880726e+02
1.659769653959896800e+02,6.272824929624270140e+01,7.691721025181532667e-01,0.000000000000000000e+00,1.912755125948274895e+02
1.663344751579558647e+02,6.307434136993555285e+01,7.691721025181532667e-01,0.000000000000000000e+00,1.917730997262669348e+02
1.666919849199220494e+02,6.342043344362839719e+01,7.691721025181532667e-01,0.000000000000000000e+00,1.922706868577063801e+02
1.670494946818882340e+02,6.376652551732123442e+01,7.691721025181532667e-01,0.000000000000000000e+00,1.927682739891458255e+02
1.674070044438543903e+02,6.411261759101408586e+01,7.691721025181532667e-01,0.000000000000000000e+00,1.932658611205852424e+02
1.677645142058205749e+02,6.445870966470693020e+01,7.691721025181532667e-01,0.000000000000000000e+00,1.937634482520246877e+02
1.681220239677867312e+02,6.480480173839978875e+01,7.691721025181532667e-01,0.000000000000000000e+00,1.942610353834641046e+02
1.684795337297529159e+02,6.515089381209263308e+01,7.691721025181532667e-01,0.000000000000000000e+00,1.947586225149035499e+02
1.688370434917191005e+02,6.549698588578549163e+01,7.691721025181532667e-01,0.000000000000000000e+00,1.952562096463429953e+02
1.691945532536852852e+02,6.584307795947833597e+01,7.691721025181532667e-01,0.000000000000000000e+00,1.957537967777824406e+02
1.695520630156514130e+02,6.618917003317118031e+01,7.691721025181532667e-01,0.000000000000000000e+00,1.962513839092218291e+02
1.699095727776175977e+02,6.653526210686403886e+01,7.691721025181532667e-01,0.000000000000000000e+00,1.967489710406612744e+02
1.702670825395837824e+02,6.688135418055688319e+01,7.691721025181532667e-01,0.000000000000000000e+00,1.972465581721007197e+02
1.706245923015499670e+02,6.722744625424972753e+01,7.691721025181532667e-01,0.000000000000000000e+00,1.977441453035401651e+02
1.709821020635161233e+02,6.757353832794258608e+01,7.691721025181532667e-01,0.000000000000000000e+00,1.982417324349795820e+02
1.713396118254823364e+02,6.791963040163544463e+01,7.691721025181532667e-01,0.000000000000000000e+00,1.987393195664190557e+02
1.716966422241918337e+02,6.827956769338744891e+01,8.097330335107456589e-01,8.000000000000000167e-02,1.992462964491232071e+02
1.720387835830447045e+02,6.865368645816509741e+01,8.502939645033380511e-01,8.000000000000000167e-02,1.997532733318273870e+02
1.723654730919659244e+02,6.904137128422520675e+01,8.908548954959304433e-01,8.000000000000000167e-02,2.002602502145315668e+02
1.726761733586109244e+02,6.944198444414782045e+01,9.314158264885228355e-01,8.000000000000000167e-02,2.007672270972357467e+02
1.729703732923562427e+02,6.985486694387465434e+01,9.719767574811152278e-01,8.000000000000000167e-02,2.012742039799398981e+02
1.732475889450253135e+02,7.027933960673024671e+01,1.012537688473707620e+00,8.000000000000000167e-02,2.017811808626440779e+02
1.735073643069652576e+02,7.071470419064287682e+01,1.053098619466300123e+00,8.000000000000000167e-02,2.022881577453482578e+02
1.737492720571663085e+02,7.116024453672737593e+01,1.093659550458892404e+00,8.000000000000000167e-02,2.027951346280524092e+02
1.739729142661893491e+02,7.161522774734039842e+01,1.134220481451484908e+00,8.000000000000000167e-02,2.033021115107565890e+02
1.741779230507452780e+02,7.207890539167033239e+01,1.174781412444077189e+00,8.000000000000000167e-02,2.038090883934607689e+02
1.743639611788495927e+02,7.255051473687871066e+01,1.215342343436669692e+00,8.000000000000000167e-02,2.043160652761649203e+02
1.745307226245568586e+02,7.302928000276803289e+01,1.255903274429261973e+00,8.000000000000000167e-02,2.048230421588691001e+02
1.746779330713620766e+02,7.351441363791184358e+01,1.296464205421854476e+00,8.000000000000000167e-02,2.053300190415732800e+02
1.748053503634414483e+02,7.400511761514823661e+01,1.337025136414446980e+00,8.000000000000000167e-02,2.058369959242774598e+02
1.749127649039898529e+02,7.450058474430537103e+01,1.377586067407039261e+00,8.000000000000000167e-02,2.063439728069816397e+02
1.750000000000000000e+02,7.500000000000001421e+01,1.418146998399631542e+00,8.000000000000000167e-02,2.068509496896858195e+02
1.750660401135937718e+02,7.549481616288773012e+01,1.458085948626909989e+00,8.000000000000000167e-02,2.073501533872466496e+02
1.751122703786328998e+02,7.599187460437407537e+01,1.498024898854188658e+00,8.000000000000000167e-02,2.078493570848075080e+02
1.751386170621107112e+02,7.649038256211210296e+01,1.537963849081467105e+00,8.000000000000000167e-02,2.083485607823683665e+02
1.751450381434981978e+02,7.698954496191024077e+01,1.577902799308745774e+00,8.000000000000000167e-02,2.088477644799292250e+02
1.751315233817631167e+02,7.748856568580221449e+01,1.617841749536024221e+00,8.000000000000000167e-02,2.093469681774900835e+02
1.750980943317032938e+02,7.798664884178172940e+01,1.657780699763302890e+00,8.000000000000000167e-02,2.098461718750509135e+02
1.750448043095688320e+02,7.848300003317682183e+01,1.697719649990581336e+00,8.000000000000000167e-02,2.103453755726117720e+02
1.749717383080275965e+02,7.897682762563920278e+01,1.737658600217860005e+00,8.000000000000000167e-02,2.108445792701726020e+02
1.748790128606097198e+02,7.946734400972802348e+01,1.777597550445138452e+00,8.000000000000000167e-02,2.113437829677334321e+02
1.747667758558472997e+02,7.995376685707422837e+01,1.817536500672417121e+00,8.000000000000000167e-02,2.118429866652942906e+02
1.746352063014060718e+02,8.043532036812212027e+01,1.857475450899695568e+00,8.000000000000000167e-02,2.123421903628551206e+02
1.744845140385844218e+02,8.091123650945807810e+01,1.897414401126974237e+00,8.000000000000000167e-02,2.128413940604159507e+02
1.743149394076360750e+02,8.138075623875297993e+01,1.937353351354252684e+00,8.000000000000000167e-02,2.133405977579768091e+02
1.741267528644495144e+02,8.184313071536465145e+01,1.977292301581531131e+00,8.000000000000000167e-02,2.138398014555376676e+02
1.739202545491957608e+02,8.229762249466959645e+01,2.017231251808810022e+00,8.000000000000000167e-02,2.143390051530984977e+02
1.736957738076324631e+02,8.274350670421914344e+01,2.057170202036088469e+00,8.000000000000000167e-02,2.148382088506593561e+02
1.734536686658279905e+02,8.318007219984407641e+01,2.097109152263366916e+00,8.000000000000000167e-02,2.153374125482201862e+02
1.732037523437290645e+02,8.361023951377082142e+01,2.097109152263366916e+00,0.000000000000000000e+00,2.158349083633004852e+02
1.729538360216301101e+02,8.404040682769756643e+01,2.097109152263366916e+00,0.000000000000000000e+00,2.163324041783807843e+02
1.727039196995311556e+02,8.447057414162431144e+01,2.097109152263366916e+00,0.000000000000000000e+00,2.168298999934610833e+02
1.724540033774322296e+02,8.490074145555105645e+01,2.097109152263366916e+00,0.000000000000000000e+00,2.173273958085413824e+02
1.722040870553332752e+02,8.533090876947780146e+01,2.097109152263366916e+00,0.000000000000000000e+00,2.178248916236216814e+02
1.719541707332343492e+02,8.576107608340454647e+01,2.097109152263366916e+00,0.000000000000000000e+00,2.183223874387019805e+02
1.717042544111353948e+02,8.619124339733129148e+01,2.097109152263366916e+00,0.000000000000000000e+00,2.188198832537822796e+02
1.714543380890364688e+02,8.662141071125803649e+01,2.097109152263366916e+00,0.000000000000000000e+00,2.193173790688625786e+02
1.712044217669375143e+02,8.705157802518478150e+01,2.097109152263366916e+00,0.000000000000000000e+00,2.198148748839428777e+02
1.709545054448385883e+02,8.748174533911152650e+01,2.097109152263366916e+00,0.000000000000000000e+00,2.203123706990231767e+02
1.707045891227396339e+02,8.791191265303827151e+01,2.097109152263366916e+00,0.000000000000000000e+00,2.208098665141034758e+02
1.704546728006407079e+02,8.834207996696501652e+01,2.097109152263366916e+00,0.000000000000000000e+00,2.213073623291837748e+02
1.702047564785417535e+02,8.877224728089176153e+01,2.097109152263366916e+00,0.000000000000000000e+00,2.218048581442640739e+02
1.699548401564428275e+02,8.920241459481849233e+01,2.097109152263366916e+00,0.000000000000000000e+00,2.223023539593443445e+02
1.697049238343438731e+02,8.963258190874525155e+01,2.097109152263366916e+00,0.000000000000000000e+00,2.227998497744246720e+02
1.694550075122449471e+02,9.006274922267198235e+01,2.097109152263366916e+00,0.000000000000000000e+00,2.232973455895049426e+02
1.692050911901459926e+02,9.049291653659872736e+01,2.097109152263366916e+00,0.000000000000000000e+00,2.237948414045852417e+02
1.689551748680470666e+02,9.092308385052547237e+01,2.097109152263366916e+00,0.000000000000000000e+00,2.242923372196655407e+02
1.687052585459481122e+02,9.135325116445221738e+01,2.097109152263366916e+00,0.000000000000000000e+00,2.247898330347458398e+02
1.684553422238491862e+02,9.178341847837896239e+01,2.097109152263366916e+00,0.000000000000000000e+00,2.252873288498261388e+02
1.682054259017502318e+02,9.221358579230570740e+01,2.097109152263366916e+00,0.000000000000000000e+00,2.257848246649064379e+02
1.679555095796513058e+02,9.264375310623245241e+01,2.097109152263366916e+00,0.000000000000000000e+00,2.262823204799867369e+02
1.677055932575523514e+02,9.307392042015919742e+01,2.097109152263366916e+00,0.000000000000000000e+00,2.267798162950670360e+02
1.674556769354534254e+02,9.350408773408594243e+01,2.097109152263366916e+00,0.000000000000000000e+00,2.272773121101473350e+02
1.672057606133544709e+02,9.393425504801268744e+01,2.097109152263366916e+00,0.000000000000000000e+00,2.277748079252276341e+02
1.669558442912555449e+02,9.436442236193943245e+01,2.097109152263366916e+00,0.000000000000000000e+00,2.282723037403079331e+02
1.667059279691565905e+02,9.479458967586617746e+01,2.097109152263366916e+00,0.000000000000000000e+00,2.287697995553882322e+02
1.664560116470576645e+02,9.522475698979292247e+01,2.097109152263366916e+00,0.000000000000000000e+00,2.292672953704685312e+02
1.662060953249587101e+02,9.565492430371966748e+01,2.097109152263366916e+00,0.000000000000000000e+00,2.297647911855488303e+02
1.659561790028597557e+02,9.608509161764641249e+01,2.097109152263366916e+00,0.000000000000000000e+00,2.302622870006291294e+02
1.657062626807608297e+02,9.651525893157315750e+01,2.097109152263366916e+00,0.000000000000000000e+00,2.307597828157094284e+02
1.654563463586619037e+02,9.694542624549990251e+01,2.097109152263366916e+00,0.000000000000000000e+00,2.312572786307897275e+02
1.652064300365629492e+02,9.737559355942664752e+01,2.097109152263366916e+00,0.000000000000000000e+00,2.317547744458700265e+02
1.649565137144639948e+02,9.780576087335339253e+01,2.097109152263366916e+00,0.000000000000000000e+00,2.322522702609503256e+02
1.647065973923650688e+02,9.823592818728013754e+01,2.097109152263366916e+00,0.000000000000000000e+00,2.327497660760306246e+02
1.644566810702661144e+02,9.866609550120688255e+01,2.097109152263366916e+00,0.000000000000000000e+00,2.332472618911109237e+02
1.642067647481671884e+02,9.909626281513362756e+01,2.097109152263366916e+00,0.000000000000000000e+00,2.337447577061912227e+02
1.639568484260682339e+02,9.952643012906037256e+01,2.097109152263366916e+00,0.000000000000000000e+00,2.342422535212715218e+02
1.637069321039693079e+02,9.995659744298711757e+01,2.097109152263366916e+00,0.000000000000000000e+00,2.347397493363518208e+02
1.634570157818703535e+02,1.003867647569138626e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.352372451514321199e+02
1.632070994597714275e+02,1.008169320708406076e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.357347409665124189e+02
1.629571831376724731e+02,1.012470993847673526e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.362322367815927180e+02
1.627072668155735471e+02,1.016772666986940976e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.367297325966730170e+02
1.624573504934745927e+02,1.021074340126208426e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.372272284117533161e+02
1.622074341713756667e+02,1.025376013265475734e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.377247242268335867e+02
1.619575178492767122e+02,1.029677686404743184e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.382222200419138858e+02
1.617076015271777862e+02,1.033979359544010634e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.387197158569941848e+02
1.614576852050788318e+02,1.038281032683278227e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.392172116720745123e+02
1.612077688829799058e+02,1.042582705822545535e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.397147074871547829e+02
1.609578525608809514e+02,1.046884378961812985e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.402122033022350820e+02
1.607079362387820254e+02,1.051186052101080435e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.407096991173153810e+02
1.604580199166830710e+02,1.055487725240348027e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.412071949323957085e+02
1.602081035945841450e+02,1.059789398379615477e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.417046907474760076e+02
1.599581872724851905e+02,1.064091071518882785e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.422021865625563066e+02
1.597082709503862645e+02,1.068392744658150235e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.426996823776366057e+02
1.594583546282873101e+02,1.072694417797417685e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.431971781927169047e+02
1.592084383061883841e+02,1.076996090936685135e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.436946740077972038e+02
1.589585219840894297e+02,1.081297764075952585e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.441921698228775028e+02
1.587086056619905037e+02,1.085599437215220036e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.446896656379578019e+02
1.584586893398915493e+02,1.089901110354487344e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.451871614530381009e+02
1.582087730177926232e+02,1.094202783493754794e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.456846572681184000e+02
1.579588566956936688e+02,1.098504456633022244e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.461821530831986991e+02
1.577089403735947144e+02,1.102806129772289694e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.466796488982789981e+02
1.574590240514957884e+02,1.107107802911557144e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.471771447133592972e+02
1.572091077293968624e+02,1.111409476050824736e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.476746405284395962e+02
1.569591914072979080e+02,1.115711149190092186e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.481721363435198953e+02
1.567092750851989535e+02,1.120012822329359636e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.486696321586001943e+02
1.564593587631000275e+02,1.124314495468627086e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.491671279736804934e+02
1.562094424410010731e+02,1.128616168607894394e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.496646237887607924e+02
1.559595261189021471e+02,1.132917841747161845e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.501621196038410915e+02
1.557096097968031927e+02,1.137219514886429295e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.506596154189213905e+02
1.554596934747042667e+02,1.141521188025696745e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.511571112340016896e+02
1.552097771526053123e+02,1.145822861164964195e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.516546070490819886e+02
1.549598608305063863e+02,1.150124534304231645e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.521521028641622877e+02
1.547099445084074318e+02,1.154426207443499095e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.526495986792425867e+02
1.544600281863085058e+02,1.158727880582766545e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.531470944943228858e+02
1.542101118642095514e+02,1.163029553722033995e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.536445903094031848e+02
1.539601955421106254e+02,1.167331226861301445e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.541420861244834839e+02
1.537102792200116710e+02,1.171632900000568895e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.546395819395637830e+02
1.534603628979127450e+02,1.175934573139836345e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.551370777546440820e+02
1.532104465758137906e+02,1.180236246279103796e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.556345735697243811e+02
1.529605302537148646e+02,1.184537919418371246e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.561320693848046517e+02
1.527106139316159101e+02,1.188839592557638696e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.566295651998849507e+02
1.524606976095169841e+02,1.193141265696906146e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.571270610149652498e+02
1.522107812874180297e+02,1.197442938836173596e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.576245568300455488e+02
1.519608649653191037e+02,1.201744611975441046e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.581220526451258479e+02
1.517109486432201493e+02,1.206046285114708496e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.586195484602061470e+02
1.514610323211212233e+02,1.210347958253975946e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.591170442752864460e+02
1.512111159990222689e+02,1.214649631393243396e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.596145400903667451e+02
1.509611996769233428e+02,1.218951304532510846e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.601120359054470441e+02
1.507112833548243884e+02,1.223252977671778297e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.606095317205273432e+02
1.504613670327254624e+02,1.227554650811045747e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.611070275356076422e+02
1.502114507106265080e+02,1.231856323950313197e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.616045233506879413e+02
1.499615343885275820e+02,1.236157997089580647e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.621020191657682403e+02
1.497116180664286276e+02,1.240459670228848097e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.625995149808485394e+02
1.494617017443296731e+02,1.244761343368115547e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.630970107959288384e+02
1.492117854222307471e+02,1.249063016507382997e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.635945066110091375e+02
1.489618691001318211e+02,1.253364689646650447e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.640920024260894365e+02
1.487119527780328667e+02,1.257666362785917897e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.645894982411697356e+02
1.484620364559339123e+02,1.261968035925185347e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.650869940562500346e+02
1.482121201338349863e+02,1.266269709064452655e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.655844898713303337e+02
1.479622038117360319e+02,1.270571382203720106e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.660819856864106328e+02
1.477122874896371059e+02,1.274873055342987556e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.665794815014909318e+02
1.474623711675381514e+02,1.279174728482255148e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.670769773165712309e+02
1.472124548454392254e+02,1.283476401621522314e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.675744731316514731e+02
1.469625385233402710e+02,1.287778074760790048e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.680719689467318290e+02
1.467126222012413450e+02,1.292079747900057498e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.685694647618121280e+02
1.464627058791423906e+02,1.296381421039324664e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.690669605768924271e+02
1.462127895570434646e+02,1.300683094178592114e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.695644563919727261e+02
1.459628732349445102e+02,1.304984767317859564e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.700619522070530252e+02
1.457129569128455842e+02,1.309286440457127014e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.705594480221333242e+02
1.454630405907466297e+02,1.313588113596394464e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.710569438372136233e+02
1.452131242686477037e+02,1.317889786735661914e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.715544396522939223e+02
1.449632079465487493e+02,1.322191459874929365e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.720519354673742214e+02
1.447132916244498233e+02,1.326493133014196815e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.725494312824545204e+02
1.444633753023508689e+02,1.330794806153464265e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.730469270975348195e+02
1.442134589802519429e+02,1.335096479292731999e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.735444229126151185e+02
1.439635426581529885e+02,1.339398152431999165e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.740419187276954176e+02
1.437136263360540624e+02,1.343699825571266615e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.745394145427757167e+02
1.434637100139551080e+02,1.348001498710534065e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.750369103578560157e+02
1.432137936918561820e+02,1.352303171849801515e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.755344061729363148e+02
1.429638773697572276e+02,1.356604844989068965e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.760319019880166138e+02
1.427139610476583016e+02,1.360906518128336415e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.765293978030969129e+02
1.424640447255593472e+02,1.365208191267603866e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.770268936181772119e+02
1.422141284034603927e+02,1.369509864406871316e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.775243894332575110e+02
1.419642120813614667e+02,1.373811537546138766e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.780218852483378100e+02
1.417142957592625407e+02,1.378113210685406216e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.785193810634181091e+02
1.414643794371635863e+02,1.382414883824673666e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.790168768784984081e+02
1.412144631150646319e+02,1.386716556963941116e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.795143726935787072e+02
1.409645467929657059e+02,1.391018230103208566e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.800118685086590062e+02
1.407146304708667799e+02,1.395319903242476016e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.805093643237393053e+02
1.404647141487678255e+02,1.399621576381743466e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.810068601388196043e+02
1.402147978266688710e+02,1.403923249521010916e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.815043559538999034e+02
1.399648815045699450e+02,1.408224922660278366e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.820018517689802025e+02
1.397149651824710190e+02,1.412526595799545817e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.824993475840605015e+02
1.394650488603720646e+02,1.416828268938813267e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.829968433991408006e+02
1.392151325382731102e+02,1.421129942078080717e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.834943392142210996e+02
1.389652162161741842e+02,1.425431615217348167e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.839918350293013987e+02
1.387152998940752298e+02,1.429733288356615617e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.844893308443816977e+02
1.384653835719763038e+02,1.434034961495883067e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.849868266594619968e+02
1.382154672498773493e+02,1.438336634635150517e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.854843224745422958e+02
1.379655509277784233e+02,1.442638307774417967e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.859818182896225949e+02
1.377156346056794689e+02,1.446939980913685417e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.864793141047028939e+02
1.374657182835805429e+02,1.451241654052952867e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.869768099197831930e+02
1.372158019614815885e+02,1.455543327192220318e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.874743057348634920e+02
1.369658856393826625e+02,1.459845000331487768e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.879718015499437911e+02
1.367159693172837081e+02,1.464146673470755218e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.884692973650240901e+02
1.364660529951847820e+02,1.468448346610022668e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.889667931801043892e+02
1.362161366730858276e+02,1.472750019749290118e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.894642889951846882e+02
1.359662203509869016e+02,1.477051692888557568e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.899617848102649873e+02
1.357163040288879472e+02,1.481353366027825018e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.904592806253452864e+02
1.354663877067890212e+02,1.485655039167092468e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.909567764404255854e+02
1.352164713846900668e+02,1.489956712306359918e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.914542722555058845e+02
1.349665550625911123e+02,1.494258385445627368e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.919517680705861835e+02
1.347166387404921863e+02,1.498560058584894819e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.924492638856664826e+02
1.344667224183932603e+02,1.502861731724162269e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.929467597007467816e+02
1.342168060962943059e+02,1.507163404863429719e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.934442555158270807e+02
1.339668897741953515e+02,1.511465078002697169e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.939417513309073797e+02
1.337169734520964255e+02,1.515766751141964619e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.944392471459876788e+02
1.334670571299974995e+02,1.520068424281232069e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.949367429610679778e+02
1.332171408078985451e+02,1.524370097420499519e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.954342387761482769e+02
1.329672244857995906e+02,1.528671770559766969e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.959317345912285759e+02
1.327173081637006646e+02,1.532973443699034419e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.964292304063088750e+02
1.324673918416017386e+02,1.537275116838301869e+02,2.097109152263366916e+00,0.000000000000000000e+00,2.969267262213891740e+02
